id,account_id,merchant_id,type,amount,balance_after,description,occurred_at,is_foreign
2821,596,128,card_payment,-1.59,2011.19,COMPRA LA TIENDA DE DEL PUERTO,2024-08-27T15:01:00,false
2822,51,173,card_payment,-38.45,1109.39,COMPRA LIBRERÍA NUEVO,2024-08-27T17:31:00,false
2823,392,46,card_payment,-36.96,419.95,COMPRA EL RINCÓN DE LA ESTRELLA,2024-08-27T18:30:00,false
2824,993,,salary,1344.86,4507.44,NOMINA,2024-08-27T19:21:00,false
2825,714,,salary,1226.59,2812.68,NOMINA,2024-08-28T08:39:00,false
2826,330,,fee,-12.00,3962.01,COMISION MANTENIMIENTO,2024-08-28T08:58:00,false
2827,278,,salary,2658.47,6932.03,NOMINA,2024-08-28T10:19:00,false
2828,473,,transfer_out,-97.84,3515.66,TRANSFERENCIA EMITIDA,2024-08-28T10:54:00,false
2829,221,,salary,2469.04,3714.87,NOMINA,2024-08-28T11:56:00,false
2830,617,,salary,918.17,3281.98,NOMINA,2024-08-28T13:20:00,false
2831,117,,fee,-2.50,516.06,COMISION MANTENIMIENTO,2024-08-28T13:24:00,false
2832,1054,14,card_payment,-5.88,277.91,COMPRA ÓPTICA MODERNO,2024-08-28T17:06:00,true
2833,420,,salary,1305.90,1742.91,NOMINA,2024-08-28T19:41:00,false
2834,159,155,card_payment,-43.72,2417.74,COMPRA LIBRERÍA LOS ARCOS,2024-08-29T08:47:00,false
2835,38,,transfer_out,-782.46,170.44,TRANSFERENCIA EMITIDA,2024-08-29T09:00:00,false
2836,353,59,card_payment,-6.03,490.25,COMPRA LA TIENDA DE LA ESTRELLA,2024-08-29T10:31:00,false
2837,216,,transfer_in,41.59,3940.49,TRANSFERENCIA RECIBIDA,2024-08-29T11:01:00,false
2838,159,169,card_payment,-10.30,2407.44,COMPRA CAFETERÍA SAN MARCOS,2024-08-29T12:37:00,false
2839,357,,interest,2.26,1139.11,ABONO INTERESES,2024-08-29T14:15:00,false
2840,1079,34,card_payment,-12.14,4379.87,COMPRA CAFETERÍA DEL SOL,2024-08-29T14:27:00,false
2841,623,103,card_payment,-23.37,840.20,COMPRA MUEBLES EL FARO,2024-08-29T14:47:00,false
2842,1006,,interest,1.54,2334.63,ABONO INTERESES,2024-08-29T17:32:00,false
2843,460,,interest,4.49,-13.44,ABONO INTERESES,2024-08-29T21:48:00,false
2844,972,98,card_payment,-255.66,3716.75,COMPRA SUPERMERCADO EL FARO,2024-08-30T13:00:00,false
2845,69,6,card_payment,-16.99,479.67,COMPRA EL RINCÓN DE SAN MARCOS,2024-08-30T18:22:00,false
2846,1002,156,card_payment,-4.74,1720.17,COMPRA FARMACIA DEL CARMEN,2024-08-30T20:34:00,true
2847,420,130,card_payment,-14.05,1728.86,COMPRA PELUQUERÍA EL FARO,2024-08-31T09:01:00,true
2848,801,83,card_payment,-54.40,105.00,COMPRA PELUQUERÍA LOS ARCOS,2024-08-31T09:44:00,false
2849,550,,transfer_out,-103.92,3753.83,TRANSFERENCIA EMITIDA,2024-08-31T13:59:00,false
2850,82,147,card_payment,-21.62,2826.45,COMPRA TALLER SAN MARCOS,2024-08-31T14:00:00,false
2851,135,,transfer_out,-290.28,3228.85,TRANSFERENCIA EMITIDA,2024-08-31T14:03:00,false
2852,344,,atm_withdrawal,-50.00,1689.24,REINTEGRO CAJERO,2024-08-31T18:01:00,false
2853,24,117,card_payment,-69.21,4621.50,COMPRA SUPERMERCADO REAL,2024-08-31T18:42:00,false
2854,581,,direct_debit,-116.10,1221.67,RECIBO DOMICILIADO,2024-09-01T09:24:00,false
2855,358,79,card_payment,-6.53,1648.22,COMPRA CASA CENTRAL,2024-09-01T11:27:00,false
2856,458,,direct_debit,-48.89,2031.82,RECIBO DOMICILIADO,2024-09-01T11:43:00,false
2857,847,,direct_debit,-40.38,7187.66,RECIBO DOMICILIADO,2024-09-01T12:12:00,false
2858,347,,direct_debit,-89.32,3041.36,RECIBO DOMICILIADO,2024-09-01T13:44:00,false
2859,702,5,card_payment,-3.19,1117.51,COMPRA ELECTRO NUEVO,2024-09-01T14:18:00,false
2860,815,166,card_payment,-74.30,3114.63,COMPRA LA TIENDA DE BUENAVISTA,2024-09-01T16:19:00,true
2861,981,2,card_payment,-3.93,2311.89,COMPRA CASA CENTRAL,2024-09-01T17:25:00,false
2862,914,47,card_payment,-52.14,1661.90,COMPRA BAR NUEVO,2024-09-01T17:53:00,false
2863,25,112,card_payment,-26.99,1890.39,COMPRA CAFETERÍA DEL PUERTO,2024-09-01T18:03:00,false
2864,121,,fee,-12.00,1831.87,COMISION MANTENIMIENTO,2024-09-01T19:08:00,false
2865,895,,direct_debit,-19.79,866.91,RECIBO DOMICILIADO,2024-09-02T10:12:00,false
2866,937,,direct_debit,-49.01,2977.74,RECIBO DOMICILIADO,2024-09-02T11:48:00,false
2867,35,61,card_payment,-28.24,2513.00,COMPRA PANADERÍA LA PLAZA,2024-09-02T12:43:00,false
2868,424,,interest,5.49,1814.93,ABONO INTERESES,2024-09-02T14:06:00,false
2869,885,14,card_payment,-21.80,3562.23,COMPRA ÓPTICA MODERNO,2024-09-02T14:07:00,true
2870,383,,transfer_out,-598.91,1760.13,TRANSFERENCIA EMITIDA,2024-09-02T17:40:00,false
2871,906,,transfer_out,-178.42,3303.62,TRANSFERENCIA EMITIDA,2024-09-02T18:05:00,false
2872,44,79,card_payment,-34.44,3049.40,COMPRA CASA CENTRAL,2024-09-02T18:56:00,false
2873,982,,direct_debit,-25.09,167.56,RECIBO DOMICILIADO,2024-09-03T08:52:00,false
2874,117,55,card_payment,-9.87,506.19,COMPRA CAFETERÍA REAL,2024-09-03T12:30:00,false
2875,583,,transfer_out,-274.99,4118.32,TRANSFERENCIA EMITIDA,2024-09-03T13:53:00,false
2876,596,,direct_debit,-60.34,1950.85,RECIBO DOMICILIADO,2024-09-03T16:17:00,false
2877,744,,direct_debit,-37.87,3079.66,RECIBO DOMICILIADO,2024-09-03T19:10:00,false
2878,812,,transfer_out,-308.58,5271.08,TRANSFERENCIA EMITIDA,2024-09-04T09:31:00,false
2879,571,,direct_debit,-28.81,3309.45,RECIBO DOMICILIADO,2024-09-04T10:04:00,false
2880,12,35,card_payment,-85.79,723.89,COMPRA CAFETERÍA REAL,2024-09-04T11:00:00,false
2881,851,,direct_debit,-59.78,330.33,RECIBO DOMICILIADO,2024-09-04T11:16:00,false
2882,469,,direct_debit,-80.36,1840.52,RECIBO DOMICILIADO,2024-09-04T11:22:00,false
2883,137,,transfer_out,-973.30,2434.36,TRANSFERENCIA EMITIDA,2024-09-04T13:30:00,false
2884,411,178,card_payment,-4.14,2101.49,COMPRA MUEBLES DEL PUERTO,2024-09-04T16:32:00,false
2885,217,,direct_debit,-54.80,5014.34,RECIBO DOMICILIADO,2024-09-04T17:28:00,false
2886,880,130,card_payment,-88.72,281.20,COMPRA PELUQUERÍA EL FARO,2024-09-04T17:47:00,true
2887,771,125,card_payment,-32.44,1879.34,COMPRA ELECTRO SAN MARCOS,2024-09-04T18:06:00,false
2888,56,166,card_payment,-16.51,1866.63,COMPRA LA TIENDA DE BUENAVISTA,2024-09-04T18:51:00,true
2889,939,,direct_debit,-60.63,3302.87,RECIBO DOMICILIADO,2024-09-04T20:27:00,false
2890,339,108,card_payment,-6.70,2612.41,COMPRA TALLER LA ESTRELLA,2024-09-04T21:32:00,true
2891,873,92,card_payment,-46.15,1799.81,COMPRA CAFETERÍA EL FARO,2024-09-05T08:23:00,false
2892,174,,direct_debit,-11.65,742.80,RECIBO DOMICILIADO,2024-09-05T11:01:00,false
2893,450,127,card_payment,-6.10,3220.92,COMPRA ÓPTICA SAN MARCOS,2024-09-05T11:01:00,false
2894,657,,direct_debit,-37.00,653.71,RECIBO DOMICILIADO,2024-09-05T11:26:00,false
2895,963,67,card_payment,-16.95,2901.81,COMPRA PELUQUERÍA BUENAVISTA,2024-09-05T13:34:00,false
2896,530,,direct_debit,-75.06,1051.12,RECIBO DOMICILIADO,2024-09-05T15:09:00,false
2897,1067,,direct_debit,-22.68,4970.95,RECIBO DOMICILIADO,2024-09-05T15:14:00,false
2898,977,,atm_withdrawal,-20.00,1171.23,REINTEGRO CAJERO,2024-09-05T16:07:00,false
2899,52,,transfer_in,165.50,5137.10,TRANSFERENCIA RECIBIDA,2024-09-05T16:44:00,false
2900,232,,direct_debit,-56.29,484.06,RECIBO DOMICILIADO,2024-09-05T17:28:00,false
2901,314,,interest,6.51,1880.64,ABONO INTERESES,2024-09-05T17:33:00,false
2902,951,,direct_debit,-72.39,1174.40,RECIBO DOMICILIADO,2024-09-05T18:36:00,false
2903,404,,direct_debit,-29.54,1213.73,RECIBO DOMICILIADO,2024-09-06T12:31:00,false
2904,985,,transfer_out,-358.82,2422.31,TRANSFERENCIA EMITIDA,2024-09-06T12:51:00,false
2905,594,,transfer_in,325.97,4366.67,TRANSFERENCIA RECIBIDA,2024-09-06T13:31:00,false
2906,545,8,card_payment,-18.85,3353.91,COMPRA SUPERMERCADO MODERNO,2024-09-06T16:22:00,false
2907,718,104,card_payment,-36.13,3016.50,COMPRA BAR NUEVO,2024-09-06T16:39:00,false
2908,303,,interest,3.62,1718.15,ABONO INTERESES,2024-09-06T17:04:00,false
2909,96,,direct_debit,-58.84,241.72,RECIBO DOMICILIADO,2024-09-06T17:37:00,false
2910,261,,direct_debit,-24.76,3797.10,RECIBO DOMICILIADO,2024-09-06T20:06:00,false
2911,400,,direct_debit,-27.98,3256.90,RECIBO DOMICILIADO,2024-09-07T08:02:00,false
2912,936,134,card_payment,-28.22,1855.67,COMPRA BAR REAL,2024-09-07T08:22:00,false
2913,273,,direct_debit,-55.17,3421.63,RECIBO DOMICILIADO,2024-09-07T09:25:00,false
2914,805,,direct_debit,-36.26,2569.56,RECIBO DOMICILIADO,2024-09-07T10:27:00,false
2915,756,,direct_debit,-6.71,2362.73,RECIBO DOMICILIADO,2024-09-07T13:06:00,false
2916,881,,direct_debit,-80.42,5025.08,RECIBO DOMICILIADO,2024-09-07T13:40:00,false
2917,200,100,card_payment,-29.96,1891.52,COMPRA ÓPTICA NUEVO,2024-09-07T16:38:00,false
2918,314,,direct_debit,-29.63,1851.01,RECIBO DOMICILIADO,2024-09-07T18:47:00,false
2919,465,,transfer_out,-618.36,416.24,TRANSFERENCIA EMITIDA,2024-09-07T19:57:00,false
2920,66,,direct_debit,-21.05,1327.34,RECIBO DOMICILIADO,2024-09-07T20:26:00,false
2921,491,,transfer_in,662.27,3268.51,TRANSFERENCIA RECIBIDA,2024-09-07T21:24:00,false
2922,238,132,card_payment,-30.49,2036.86,COMPRA CAFETERÍA LA ESTRELLA,2024-09-07T21:34:00,false
2923,114,,fee,-4.50,525.04,COMISION MANTENIMIENTO,2024-09-08T11:15:00,false
2924,1019,53,card_payment,-216.12,1566.58,COMPRA LIBRERÍA DEL CARMEN,2024-09-08T12:58:00,true
2925,122,95,card_payment,-14.87,3615.70,COMPRA EL RINCÓN DE SAN MARCOS,2024-09-08T13:57:00,false
2926,649,,atm_withdrawal,-100.00,2423.59,REINTEGRO CAJERO,2024-09-08T13:59:00,false
2927,885,60,card_payment,-30.19,3532.04,COMPRA FARMACIA EL FARO,2024-09-08T14:16:00,false
2928,96,,transfer_in,781.98,1023.70,TRANSFERENCIA RECIBIDA,2024-09-08T20:28:00,false
2929,312,62,card_payment,-39.33,3990.09,COMPRA PELUQUERÍA DEL PUERTO,2024-09-09T11:04:00,false
2930,188,,transfer_out,-615.76,688.84,TRANSFERENCIA EMITIDA,2024-09-09T13:01:00,false
2931,1067,130,card_payment,-59.58,4911.37,COMPRA PELUQUERÍA EL FARO,2024-09-09T13:46:00,true
2932,648,,transfer_out,-111.72,856.31,TRANSFERENCIA EMITIDA,2024-09-09T14:11:00,false
2933,652,65,card_payment,-31.40,4430.01,COMPRA LIBRERÍA EL FARO,2024-09-09T19:34:00,false
2934,1011,141,card_payment,-28.35,2554.57,COMPRA LA TIENDA DE SAN MARCOS,2024-09-09T20:47:00,false
2935,451,,transfer_out,-308.74,1213.91,TRANSFERENCIA EMITIDA,2024-09-10T10:35:00,false
2936,746,137,card_payment,-49.04,1010.51,COMPRA ÓPTICA CENTRAL,2024-09-10T12:19:00,false
2937,187,,atm_withdrawal,-200.00,2941.72,REINTEGRO CAJERO,2024-09-11T13:14:00,false
2938,290,,transfer_out,-219.73,3463.82,TRANSFERENCIA EMITIDA,2024-09-11T15:27:00,false
2939,454,,atm_withdrawal,-100.00,1100.47,REINTEGRO CAJERO,2024-09-11T15:34:00,false
2940,273,157,card_payment,-20.86,3400.77,COMPRA ELECTRO SAN MARCOS,2024-09-11T19:59:00,false
2941,994,,fee,-3.00,5509.44,COMISION MANTENIMIENTO,2024-09-12T13:27:00,false
2942,377,,transfer_in,835.64,1020.90,TRANSFERENCIA RECIBIDA,2024-09-12T14:49:00,false
2943,882,,transfer_out,-661.96,516.24,TRANSFERENCIA EMITIDA,2024-09-12T16:54:00,false
2944,938,,atm_withdrawal,-100.00,2702.47,REINTEGRO CAJERO,2024-09-12T17:19:00,false
2945,978,12,card_payment,-10.33,1451.98,COMPRA MUEBLES LA ESQUINA,2024-09-12T18:27:00,false
2946,249,103,card_payment,-28.25,3667.83,COMPRA MUEBLES EL FARO,2024-09-13T08:02:00,false
2947,432,,transfer_in,489.74,6031.01,TRANSFERENCIA RECIBIDA,2024-09-13T12:46:00,false
2948,209,25,card_payment,-10.51,3229.50,COMPRA SUPERMERCADO LOS ARCOS,2024-09-13T14:15:00,false
2949,784,156,card_payment,-15.78,183.63,COMPRA FARMACIA DEL CARMEN,2024-09-13T15:09:00,true
2950,376,31,card_payment,-3.59,1691.07,COMPRA MUEBLES LA PLAZA,2024-09-13T15:20:00,false
2951,663,166,card_payment,-93.71,703.56,COMPRA LA TIENDA DE BUENAVISTA,2024-09-13T18:39:00,true
2952,95,47,card_payment,-5.74,3635.83,COMPRA BAR NUEVO,2024-09-13T21:17:00,false
2953,140,,atm_withdrawal,-100.00,171.97,REINTEGRO CAJERO,2024-09-14T08:25:00,false
2954,129,124,card_payment,-8.47,4911.69,COMPRA ELECTRO EL FARO,2024-09-14T09:48:00,false
2955,800,124,card_payment,-7.53,431.06,COMPRA ELECTRO EL FARO,2024-09-14T14:57:00,false
2956,756,147,card_payment,-4.80,2357.93,COMPRA TALLER SAN MARCOS,2024-09-14T19:19:00,false
2957,754,143,card_payment,-23.64,4147.65,COMPRA PELUQUERÍA LOS ARCOS,2024-09-15T10:57:00,true
2958,305,157,card_payment,-35.89,3236.29,COMPRA ELECTRO SAN MARCOS,2024-09-15T12:19:00,false
2959,669,,atm_withdrawal,-150.00,781.28,REINTEGRO CAJERO,2024-09-15T18:35:00,false
2960,154,84,card_payment,-19.84,4736.75,COMPRA CAFETERÍA LOS ARCOS,2024-09-16T09:15:00,true
2961,909,13,card_payment,-5.90,1668.58,COMPRA RESTAURANTE SAN MARCOS,2024-09-16T12:15:00,false
2962,530,,fee,-2.50,1048.62,COMISION MANTENIMIENTO,2024-09-16T13:08:00,false
2963,419,34,card_payment,-6.41,1403.60,COMPRA CAFETERÍA DEL SOL,2024-09-16T17:19:00,false
2964,878,59,card_payment,-10.34,1594.96,COMPRA LA TIENDA DE LA ESTRELLA,2024-09-16T18:25:00,false
2965,873,115,card_payment,-11.77,1788.04,COMPRA FARMACIA DEL PUERTO,2024-09-17T10:05:00,false
2966,604,165,card_payment,-24.78,2551.65,COMPRA LA TIENDA DE DEL CARMEN,2024-09-17T12:02:00,false
2967,574,,transfer_out,-736.29,484.20,TRANSFERENCIA EMITIDA,2024-09-17T14:10:00,false
2968,541,,transfer_in,234.05,2868.03,TRANSFERENCIA RECIBIDA,2024-09-17T14:38:00,false
2969,43,149,card_payment,-31.55,399.15,COMPRA PELUQUERÍA EL FARO,2024-09-17T17:08:00,false
2970,815,,atm_withdrawal,-100.00,3014.63,REINTEGRO CAJERO,2024-09-17T18:30:00,false
2971,778,130,card_payment,-8.34,6009.34,COMPRA PELUQUERÍA EL FARO,2024-09-17T20:53:00,true
2972,450,,transfer_out,-184.94,3035.98,TRANSFERENCIA EMITIDA,2024-09-18T11:38:00,false
2973,312,22,card_payment,-1.65,3988.44,COMPRA PELUQUERÍA DEL CARMEN,2024-09-18T17:43:00,false
2974,184,,atm_withdrawal,-50.00,2946.37,REINTEGRO CAJERO,2024-09-18T18:37:00,false
2975,883,,transfer_in,130.99,590.40,TRANSFERENCIA RECIBIDA,2024-09-18T20:33:00,false
2976,132,29,card_payment,-35.93,1344.58,COMPRA CASA NUEVO,2024-09-18T20:40:00,false
2977,567,150,card_payment,-54.52,174.88,COMPRA PANADERÍA LA PLAZA,2024-09-19T09:37:00,false
2978,287,,fee,-3.00,1089.58,COMISION MANTENIMIENTO,2024-09-19T09:49:00,false
2979,841,,atm_withdrawal,-20.00,1424.40,REINTEGRO CAJERO,2024-09-19T11:45:00,false
2980,678,,atm_withdrawal,-200.00,1921.95,REINTEGRO CAJERO,2024-09-19T12:41:00,false
2981,529,,atm_withdrawal,-20.00,2391.04,REINTEGRO CAJERO,2024-09-19T14:12:00,false
2982,232,86,card_payment,-5.27,478.79,COMPRA PANADERÍA EL FARO,2024-09-19T19:43:00,true
2983,570,,atm_withdrawal,-150.00,2619.73,REINTEGRO CAJERO,2024-09-20T10:07:00,false
2984,36,34,card_payment,-10.48,2928.18,COMPRA CAFETERÍA DEL SOL,2024-09-20T10:46:00,false
2985,674,,atm_withdrawal,-100.00,2758.53,REINTEGRO CAJERO,2024-09-20T11:13:00,false
2986,1031,73,card_payment,-10.57,2565.85,COMPRA MUEBLES MODERNO,2024-09-20T12:05:00,false
2987,999,8,card_payment,-34.43,1401.02,COMPRA SUPERMERCADO MODERNO,2024-09-20T13:03:00,false
2988,760,55,card_payment,-15.33,4740.23,COMPRA CAFETERÍA REAL,2024-09-20T13:34:00,false
2989,737,,transfer_in,68.42,3799.03,TRANSFERENCIA RECIBIDA,2024-09-20T15:03:00,false
2990,366,,transfer_in,272.85,1165.19,TRANSFERENCIA RECIBIDA,2024-09-20T16:53:00,false
2991,528,23,card_payment,-63.77,1358.49,COMPRA CAFETERÍA GRAN VÍA,2024-09-21T08:36:00,false
2992,148,,transfer_out,-351.17,956.83,TRANSFERENCIA EMITIDA,2024-09-21T10:57:00,false
2993,729,47,card_payment,-21.84,4527.54,COMPRA BAR NUEVO,2024-09-21T18:36:00,false
2994,787,94,card_payment,-21.91,2231.72,COMPRA BAR CENTRAL,2024-09-21T19:47:00,false
2995,295,,atm_withdrawal,-60.00,2359.31,REINTEGRO CAJERO,2024-09-22T08:28:00,false
2996,1037,,atm_withdrawal,-20.00,3486.87,REINTEGRO CAJERO,2024-09-22T09:35:00,false
2997,820,26,card_payment,-46.94,731.36,COMPRA LA TIENDA DE GRAN VÍA,2024-09-22T10:22:00,false
2998,116,,transfer_in,30.61,3253.75,TRANSFERENCIA RECIBIDA,2024-09-22T12:43:00,false
2999,1065,,fee,-2.50,-664.26,COMISION MANTENIMIENTO,2024-09-22T17:31:00,false
3000,1022,,fee,-12.00,1903.11,COMISION MANTENIMIENTO,2024-09-22T17:54:00,false
3001,567,149,card_payment,-20.43,154.45,COMPRA PELUQUERÍA EL FARO,2024-09-22T18:19:00,false
3002,914,180,card_payment,-2.06,1659.84,COMPRA CAFETERÍA DEL CARMEN,2024-09-23T12:02:00,false
3003,559,93,card_payment,-11.28,2603.22,COMPRA ELECTRO LOS ARCOS,2024-09-23T13:31:00,false
3004,10,,interest,4.33,3872.23,ABONO INTERESES,2024-09-23T13:33:00,false
3005,258,,transfer_out,-860.37,1189.25,TRANSFERENCIA EMITIDA,2024-09-23T13:58:00,false
3006,762,110,card_payment,-13.79,4431.95,COMPRA PANADERÍA EL FARO,2024-09-23T14:18:00,false
3007,455,,transfer_out,-348.38,1142.23,TRANSFERENCIA EMITIDA,2024-09-23T20:58:00,false
3008,841,,atm_withdrawal,-150.00,1274.40,REINTEGRO CAJERO,2024-09-24T08:39:00,false
3009,711,56,card_payment,-17.78,1180.06,COMPRA BAR REAL,2024-09-24T10:38:00,false
3010,852,,transfer_in,416.75,5475.90,TRANSFERENCIA RECIBIDA,2024-09-24T11:07:00,false
3011,172,88,card_payment,-11.53,2486.57,COMPRA TALLER SAN MARCOS,2024-09-24T12:47:00,false
3012,641,,atm_withdrawal,-50.00,1197.84,REINTEGRO CAJERO,2024-09-24T13:11:00,false
3013,67,62,card_payment,-6.71,1039.54,COMPRA PELUQUERÍA DEL PUERTO,2024-09-24T13:21:00,false
3014,84,6,card_payment,-58.26,-892.99,COMPRA EL RINCÓN DE SAN MARCOS,2024-09-24T20:05:00,false
3015,784,,atm_withdrawal,-40.00,143.63,REINTEGRO CAJERO,2024-09-25T09:33:00,false
3016,615,,salary,2787.76,6487.20,NOMINA,2024-09-25T11:24:00,false
3017,122,6,card_payment,-10.68,3605.02,COMPRA EL RINCÓN DE SAN MARCOS,2024-09-25T11:26:00,false
3018,64,180,card_payment,-47.11,1765.88,COMPRA CAFETERÍA DEL CARMEN,2024-09-25T11:35:00,false
3019,32,149,card_payment,-18.40,3337.19,COMPRA PELUQUERÍA EL FARO,2024-09-25T13:19:00,false
3020,305,162,card_payment,-6.89,3229.40,COMPRA LIBRERÍA LA ESQUINA,2024-09-25T13:51:00,true
3021,233,58,card_payment,-70.57,4084.15,COMPRA ÓPTICA MODERNO,2024-09-25T14:09:00,false
3022,1089,,fee,-2.50,2701.84,COMISION MANTENIMIENTO,2024-09-25T16:25:00,false
3023,218,40,card_payment,-10.36,-622.75,COMPRA EL RINCÓN DE REAL,2024-09-25T17:17:00,true
3024,592,,transfer_in,226.73,1320.20,TRANSFERENCIA RECIBIDA,2024-09-25T19:08:00,false
3025,965,11,card_payment,-16.03,4205.97,COMPRA LA TIENDA DE MODERNO,2024-09-25T21:22:00,false
3026,665,77,card_payment,-38.16,2097.20,COMPRA BAR LA ESTRELLA,2024-09-26T09:02:00,false
3027,966,43,card_payment,-15.78,2351.73,COMPRA CAFETERÍA EL FARO,2024-09-26T10:08:00,true
3028,1035,,transfer_out,-295.90,4827.14,TRANSFERENCIA EMITIDA,2024-09-26T13:30:00,false
3029,557,,transfer_in,420.54,5491.06,TRANSFERENCIA RECIBIDA,2024-09-26T14:48:00,false
3030,331,,transfer_in,680.32,1915.52,TRANSFERENCIA RECIBIDA,2024-09-26T17:52:00,false
3031,951,,salary,2587.40,3761.80,NOMINA,2024-09-26T18:02:00,false
3032,583,,salary,1718.37,5836.69,NOMINA,2024-09-26T18:09:00,false
3033,643,106,card_payment,-17.04,3529.70,COMPRA LIBRERÍA EL FARO,2024-09-26T19:16:00,false
3034,104,,fee,-4.50,338.51,COMISION MANTENIMIENTO,2024-09-27T08:24:00,false
3035,958,173,card_payment,-3.85,3075.37,COMPRA LIBRERÍA NUEVO,2024-09-27T08:35:00,false
3036,409,177,card_payment,-8.18,1860.44,COMPRA BAR MODERNO,2024-09-27T11:11:00,true
3037,756,,salary,2856.10,5214.03,NOMINA,2024-09-27T11:38:00,false
3038,409,,atm_withdrawal,-20.00,1840.44,REINTEGRO CAJERO,2024-09-27T11:46:00,false
3039,679,,transfer_out,-409.06,3329.19,TRANSFERENCIA EMITIDA,2024-09-27T12:57:00,false
3040,387,97,card_payment,-37.16,3714.72,COMPRA ELECTRO LA ESQUINA,2024-09-27T12:58:00,false
3041,829,,salary,650.00,2561.74,NOMINA,2024-09-27T14:29:00,false
3042,32,,interest,1.05,3338.24,ABONO INTERESES,2024-09-27T17:09:00,false
3043,491,,atm_withdrawal,-40.00,3228.51,REINTEGRO CAJERO,2024-09-27T18:03:00,false
3044,952,,transfer_out,-201.36,1214.48,TRANSFERENCIA EMITIDA,2024-09-27T19:00:00,false
3045,774,,transfer_in,1054.80,3422.16,TRANSFERENCIA RECIBIDA,2024-09-27T19:53:00,false
3046,200,38,card_payment,-107.22,1784.30,COMPRA ÓPTICA DEL PUERTO,2024-09-28T08:58:00,false
3047,488,151,card_payment,-5.06,1212.25,COMPRA FARMACIA MODERNO,2024-09-28T09:26:00,false
3048,993,80,card_payment,-2.08,4505.36,COMPRA LA TIENDA DE LA PLAZA,2024-09-28T16:27:00,false
3049,36,31,card_payment,-13.53,2914.65,COMPRA MUEBLES LA PLAZA,2024-09-28T17:37:00,false
3050,592,,salary,2676.46,3996.66,NOMINA,2024-09-28T17:39:00,false
3051,722,,transfer_out,-40.62,1597.15,TRANSFERENCIA EMITIDA,2024-09-29T09:42:00,false
3052,768,22,card_payment,-34.63,523.20,COMPRA PELUQUERÍA DEL CARMEN,2024-09-29T12:13:00,false
3053,450,107,card_payment,-14.68,3021.30,COMPRA PELUQUERÍA SAN MARCOS,2024-09-29T18:49:00,false
3054,456,158,card_payment,-12.99,2629.63,COMPRA CASA EL FARO,2024-09-29T19:59:00,false
3055,143,,transfer_out,-1106.23,1156.68,TRANSFERENCIA EMITIDA,2024-09-29T21:58:00,false
3056,961,88,card_payment,-72.64,908.40,COMPRA TALLER SAN MARCOS,2024-09-30T09:53:00,false
3057,913,158,card_payment,-239.61,2557.06,COMPRA CASA EL FARO,2024-09-30T10:48:00,false
3058,486,164,card_payment,-39.53,1053.90,COMPRA LIBRERÍA REAL,2024-09-30T13:12:00,false
3059,838,92,card_payment,-7.74,3663.77,COMPRA CAFETERÍA EL FARO,2024-09-30T13:37:00,false
3060,154,,transfer_out,-725.50,4011.25,TRANSFERENCIA EMITIDA,2024-09-30T14:51:00,false
3061,969,120,card_payment,-86.61,3745.83,COMPRA BAR EL FARO,2024-09-30T15:33:00,true
3062,195,,atm_withdrawal,-40.00,1730.77,REINTEGRO CAJERO,2024-09-30T16:01:00,false
3063,859,,transfer_out,-539.98,538.21,TRANSFERENCIA EMITIDA,2024-09-30T20:06:00,false
3064,1065,24,card_payment,-71.21,-735.47,COMPRA ELECTRO DEL PUERTO,2024-09-30T20:52:00,false
3065,1031,,transfer_out,-295.43,2270.42,TRANSFERENCIA EMITIDA,2024-10-01T09:53:00,false
3066,981,38,card_payment,-64.06,2247.83,COMPRA ÓPTICA DEL PUERTO,2024-10-01T13:45:00,false
3067,333,11,card_payment,-24.34,5375.56,COMPRA LA TIENDA DE MODERNO,2024-10-01T13:59:00,false
3068,710,,direct_debit,-20.46,3011.08,RECIBO DOMICILIADO,2024-10-01T16:08:00,false
3069,1037,,direct_debit,-67.72,3419.15,RECIBO DOMICILIADO,2024-10-01T16:08:00,false
3070,103,22,card_payment,-3.08,1578.06,COMPRA PELUQUERÍA DEL CARMEN,2024-10-01T19:13:00,false
3071,891,,direct_debit,-34.03,2621.77,RECIBO DOMICILIADO,2024-10-02T09:51:00,false
3072,258,143,card_payment,-9.95,1179.30,COMPRA PELUQUERÍA LOS ARCOS,2024-10-02T10:13:00,true
3073,920,,direct_debit,-25.02,1499.11,RECIBO DOMICILIADO,2024-10-02T10:53:00,false
3074,932,33,card_payment,-42.64,319.85,COMPRA LIBRERÍA DEL PUERTO,2024-10-02T11:11:00,true
3075,36,,direct_debit,-54.67,2859.98,RECIBO DOMICILIADO,2024-10-02T12:14:00,false
3076,305,,transfer_in,63.48,3292.88,TRANSFERENCIA RECIBIDA,2024-10-02T13:11:00,false
3077,981,,fee,-2.50,2245.33,COMISION MANTENIMIENTO,2024-10-02T13:44:00,false
3078,1049,,direct_debit,-39.97,1561.26,RECIBO DOMICILIADO,2024-10-02T17:19:00,false
3079,187,,transfer_in,139.11,3080.83,TRANSFERENCIA RECIBIDA,2024-10-02T17:50:00,false
3080,94,,direct_debit,-18.24,4411.54,RECIBO DOMICILIADO,2024-10-02T19:19:00,false
3081,649,57,card_payment,-47.77,2375.82,COMPRA ÓPTICA EL FARO,2024-10-03T08:12:00,false
