id,loan_id,instalment_number,due_date,paid_date,payment_amount,interest_amount,principal_amount,balance_after
1879,54,4,2024-04-01,2024-04-01,1398.57,113.04,1285.53,10729.32
1880,54,5,2024-05-01,2024-05-01,1398.57,100.95,1297.62,9431.70
1881,54,6,2024-06-01,2024-06-01,1398.57,88.74,1309.83,8121.87
1882,54,7,2024-07-01,2024-07-01,1398.57,76.41,1322.16,6799.71
1883,54,8,2024-08-01,2024-08-01,1398.57,63.97,1334.60,5465.11
1884,54,9,2024-09-01,2024-09-01,1398.57,51.42,1347.15,4117.96
1885,54,10,2024-10-01,2024-10-01,1398.57,38.74,1359.83,2758.13
1886,54,11,2024-11-01,2024-11-01,1398.57,25.95,1372.62,1385.51
1887,54,12,2024-12-01,2024-12-01,1398.55,13.04,1385.51,0.00
1888,55,1,2024-07-01,2024-07-01,451.52,33.19,418.33,4781.67
1889,55,2,2024-08-01,2024-08-01,451.52,30.52,421.00,4360.67
1890,55,3,2024-09-01,2024-09-01,451.52,27.84,423.68,3936.99
1891,55,4,2024-10-01,2024-10-01,451.52,25.13,426.39,3510.60
1892,55,5,2024-11-01,2024-11-01,451.52,22.41,429.11,3081.49
1893,55,6,2024-12-01,2024-12-01,451.52,19.67,431.85,2649.64
1894,55,7,2025-01-01,2025-01-01,451.52,16.91,434.61,2215.03
1895,55,8,2025-02-01,2025-02-01,451.52,14.14,437.38,1777.65
1896,55,9,2025-03-01,2025-03-01,451.52,11.35,440.17,1337.48
1897,55,10,2025-04-01,2025-04-01,451.52,8.54,442.98,894.50
1898,55,11,2025-05-01,2025-05-01,451.52,5.71,445.81,448.69
1899,55,12,2025-06-01,2025-06-01,451.55,2.86,448.69,0.00
1900,56,1,2019-05-01,2019-05-01,291.65,109.20,182.45,19317.55
1901,56,2,2019-06-01,2019-06-01,291.65,108.18,183.47,19134.08
1902,56,3,2019-07-01,2019-07-01,291.65,107.15,184.50,18949.58
1903,56,4,2019-08-01,2019-08-01,291.65,106.12,185.53,18764.05
1904,56,5,2019-09-01,2019-09-01,291.65,105.08,186.57,18577.48
1905,56,6,2019-10-01,2019-10-01,291.65,104.03,187.62,18389.86
1906,56,7,2019-11-01,2019-11-03,291.65,102.98,188.67,18201.19
1907,56,8,2019-12-01,2019-12-01,291.65,101.93,189.72,18011.47
1908,56,9,2020-01-01,2020-01-01,291.65,100.86,190.79,17820.68
1909,56,10,2020-02-01,2020-02-01,291.65,99.80,191.85,17628.83
1910,56,11,2020-03-01,2020-03-01,291.65,98.72,192.93,17435.90
1911,56,12,2020-04-01,2020-04-01,291.65,97.64,194.01,17241.89
1912,56,13,2020-05-01,2020-05-01,291.65,96.55,195.10,17046.79
1913,56,14,2020-06-01,2020-06-01,291.65,95.46,196.19,16850.60
1914,56,15,2020-07-01,2020-07-01,291.65,94.36,197.29,16653.31
1915,56,16,2020-08-01,2020-08-01,291.65,93.26,198.39,16454.92
1916,56,17,2020-09-01,2020-09-01,291.65,92.15,199.50,16255.42
1917,56,18,2020-10-01,2020-10-01,291.65,91.03,200.62,16054.80
1918,56,19,2020-11-01,2020-11-01,291.65,89.91,201.74,15853.06
1919,56,20,2020-12-01,2020-12-01,291.65,88.78,202.87,15650.19
1920,56,21,2021-01-01,2021-01-01,291.65,87.64,204.01,15446.18
1921,56,22,2021-02-01,2021-02-01,291.65,86.50,205.15,15241.03
1922,56,23,2021-03-01,2021-03-01,291.65,85.35,206.30,15034.73
1923,56,24,2021-04-01,2021-04-01,291.65,84.19,207.46,14827.27
1924,56,25,2021-05-01,2021-05-01,291.65,83.03,208.62,14618.65
1925,56,26,2021-06-01,2021-06-01,291.65,81.86,209.79,14408.86
1926,56,27,2021-07-01,2021-07-01,291.65,80.69,210.96,14197.90
1927,56,28,2021-08-01,2021-08-06,291.65,79.51,212.14,13985.76
1928,56,29,2021-09-01,2021-09-03,291.65,78.32,213.33,13772.43
1929,56,30,2021-10-01,2021-10-01,291.65,77.13,214.52,13557.91
1930,56,31,2021-11-01,2021-11-11,291.65,75.92,215.73,13342.18
1931,56,32,2021-12-01,2021-12-01,291.65,74.72,216.93,13125.25
1932,56,33,2022-01-01,2022-01-05,291.65,73.50,218.15,12907.10
1933,56,34,2022-02-01,2022-02-01,291.65,72.28,219.37,12687.73
1934,56,35,2022-03-01,2022-03-02,291.65,71.05,220.60,12467.13
1935,56,36,2022-04-01,2022-04-01,291.65,69.82,221.83,12245.30
1936,56,37,2022-05-01,2022-05-01,291.65,68.57,223.08,12022.22
1937,56,38,2022-06-01,2022-06-01,291.65,67.32,224.33,11797.89
1938,56,39,2022-07-01,2022-07-01,291.65,66.07,225.58,11572.31
1939,56,40,2022-08-01,2022-08-01,291.65,64.80,226.85,11345.46
1940,56,41,2022-09-01,2022-09-01,291.65,63.53,228.12,11117.34
1941,56,42,2022-10-01,2022-10-09,291.65,62.26,229.39,10887.95
1942,56,43,2022-11-01,2022-11-01,291.65,60.97,230.68,10657.27
1943,56,44,2022-12-01,2022-12-01,291.65,59.68,231.97,10425.30
1944,56,45,2023-01-01,2023-01-01,291.65,58.38,233.27,10192.03
1945,56,46,2023-02-01,2023-02-01,291.65,57.08,234.57,9957.46
1946,56,47,2023-03-01,2023-03-01,291.65,55.76,235.89,9721.57
1947,56,48,2023-04-01,2023-04-01,291.65,54.44,237.21,9484.36
1948,56,49,2023-05-01,2023-05-01,291.65,53.11,238.54,9245.82
1949,56,50,2023-06-01,2023-06-01,291.65,51.78,239.87,9005.95
1950,56,51,2023-07-01,2023-07-01,291.65,50.43,241.22,8764.73
1951,56,52,2023-08-01,2023-08-01,291.65,49.08,242.57,8522.16
1952,56,53,2023-09-01,2023-09-03,291.65,47.72,243.93,8278.23
1953,56,54,2023-10-01,2023-10-09,291.65,46.36,245.29,8032.94
1954,56,55,2023-11-01,2023-11-01,291.65,44.98,246.67,7786.27
1955,56,56,2023-12-01,2023-12-01,291.65,43.60,248.05,7538.22
1956,56,57,2024-01-01,2024-01-01,291.65,42.21,249.44,7288.78
1957,56,58,2024-02-01,2024-02-01,291.65,40.82,250.83,7037.95
1958,56,59,2024-03-01,2024-03-01,291.65,39.41,252.24,6785.71
1959,56,60,2024-04-01,2024-04-01,291.65,38.00,253.65,6532.06
1960,56,61,2024-05-01,2024-05-01,291.65,36.58,255.07,6276.99
1961,56,62,2024-06-01,2024-06-01,291.65,35.15,256.50,6020.49
1962,56,63,2024-07-01,2024-07-01,291.65,33.71,257.94,5762.55
1963,56,64,2024-08-01,2024-08-01,291.65,32.27,259.38,5503.17
1964,56,65,2024-09-01,2024-09-01,291.65,30.82,260.83,5242.34
1965,56,66,2024-10-01,2024-10-01,291.65,29.36,262.29,4980.05
1966,56,67,2024-11-01,2024-11-01,291.65,27.89,263.76,4716.29
1967,56,68,2024-12-01,2024-12-01,291.65,26.41,265.24,4451.05
1968,56,69,2025-01-01,2025-01-01,291.65,24.93,266.72,4184.33
1969,56,70,2025-02-01,2025-02-01,291.65,23.43,268.22,3916.11
1970,56,71,2025-03-01,2025-03-01,291.65,21.93,269.72,3646.39
1971,56,72,2025-04-01,2025-04-01,291.65,20.42,271.23,3375.16
1972,56,73,2025-05-01,2025-05-01,291.65,18.90,272.75,3102.41
1973,56,74,2025-06-01,2025-06-01,291.65,17.37,274.28,2828.13
1974,57,1,2021-10-01,2021-10-01,236.89,73.18,163.71,16436.29
1975,57,2,2021-11-01,2021-11-01,236.89,72.46,164.43,16271.86
1976,57,3,2021-12-01,2021-12-01,236.89,71.73,165.16,16106.70
1977,57,4,2022-01-01,2022-01-01,236.89,71.00,165.89,15940.81
1978,57,5,2022-02-01,2022-02-01,236.89,70.27,166.62,15774.19
1979,57,6,2022-03-01,2022-03-01,236.89,69.54,167.35,15606.84
1980,57,7,2022-04-01,2022-04-01,236.89,68.80,168.09,15438.75
1981,57,8,2022-05-01,2022-05-05,236.89,68.06,168.83,15269.92
1982,57,9,2022-06-01,2022-06-01,236.89,67.31,169.58,15100.34
1983,57,10,2022-07-01,2022-07-01,236.89,66.57,170.32,14930.02
1984,57,11,2022-08-01,2022-08-01,236.89,65.82,171.07,14758.95
1985,57,12,2022-09-01,2022-09-01,236.89,65.06,171.83,14587.12
1986,57,13,2022-10-01,2022-10-01,236.89,64.30,172.59,14414.53
1987,57,14,2022-11-01,2022-11-01,236.89,63.54,173.35,14241.18
1988,57,15,2022-12-01,2022-12-01,236.89,62.78,174.11,14067.07
1989,57,16,2023-01-01,2023-01-01,236.89,62.01,174.88,13892.19
1990,57,17,2023-02-01,2023-02-01,236.89,61.24,175.65,13716.54
1991,57,18,2023-03-01,2023-03-01,236.89,60.47,176.42,13540.12
1992,57,19,2023-04-01,2023-04-01,236.89,59.69,177.20,13362.92
1993,57,20,2023-05-01,2023-05-01,236.89,58.91,177.98,13184.94
1994,57,21,2023-06-01,2023-06-12,236.89,58.12,178.77,13006.17
1995,57,22,2023-07-01,2023-07-01,236.89,57.34,179.55,12826.62
1996,57,23,2023-08-01,2023-08-01,236.89,56.54,180.35,12646.27
1997,57,24,2023-09-01,2023-09-01,236.89,55.75,181.14,12465.13
1998,57,25,2023-10-01,2023-10-01,236.89,54.95,181.94,12283.19
1999,57,26,2023-11-01,2023-11-01,236.89,54.15,182.74,12100.45
2000,57,27,2023-12-01,2023-12-01,236.89,53.34,183.55,11916.90
2001,57,28,2024-01-01,2024-01-01,236.89,52.53,184.36,11732.54
2002,57,29,2024-02-01,2024-02-01,236.89,51.72,185.17,11547.37
2003,57,30,2024-03-01,2024-03-01,236.89,50.90,185.99,11361.38
2004,57,31,2024-04-01,2024-04-01,236.89,50.08,186.81,11174.57
2005,57,32,2024-05-01,2024-05-01,236.89,49.26,187.63,10986.94
2006,57,33,2024-06-01,2024-06-01,236.89,48.43,188.46,10798.48
2007,57,34,2024-07-01,2024-07-01,236.89,47.60,189.29,10609.19
2008,57,35,2024-08-01,2024-08-01,236.89,46.77,190.12,10419.07
2009,57,36,2024-09-01,2024-09-01,236.89,45.93,190.96,10228.11
2010,57,37,2024-10-01,2024-10-01,236.89,45.09,191.80,10036.31
2011,57,38,2024-11-01,2024-11-01,236.89,44.24,192.65,9843.66
2012,57,39,2024-12-01,2024-12-01,236.89,43.39,193.50,9650.16
2013,57,40,2025-01-01,2025-01-02,236.89,42.54,194.35,9455.81
2014,57,41,2025-02-01,2025-02-01,236.89,41.68,195.21,9260.60
2015,57,42,2025-03-01,2025-03-01,236.89,40.82,196.07,9064.53
2016,57,43,2025-04-01,2025-04-01,236.89,39.96,196.93,8867.60
2017,57,44,2025-05-01,2025-05-01,236.89,39.09,197.80,8669.80
2018,57,45,2025-06-01,2025-06-01,236.89,38.22,198.67,8471.13
2019,57,46,2025-07-01,2025-07-01,236.89,37.34,199.55,8271.58
2020,57,47,2025-08-01,2025-08-01,236.89,36.46,200.43,8071.15
2021,57,48,2025-09-01,2025-09-01,236.89,35.58,201.31,7869.84
2022,57,49,2025-10-01,2025-10-04,236.89,34.69,202.20,7667.64
2023,57,50,2025-11-01,2025-11-01,236.89,33.80,203.09,7464.55
2024,57,51,2025-12-01,2025-12-01,236.89,32.91,203.98,7260.57
2025,57,52,2026-01-01,2026-01-01,236.89,32.01,204.88,7055.69
2026,57,53,2026-02-01,2026-02-01,236.89,31.10,205.79,6849.90
2027,57,54,2026-03-01,2026-03-01,236.89,30.20,206.69,6643.21
2028,57,55,2026-04-01,2026-04-01,236.89,29.29,207.60,6435.61
2029,57,56,2026-05-01,2026-05-01,236.89,28.37,208.52,6227.09
2030,57,57,2026-06-01,2026-06-01,236.89,27.45,209.44,6017.65
2031,57,58,2026-07-01,2026-07-01,236.89,26.53,210.36,5807.29
2032,57,59,2026-08-01,2026-08-01,236.89,25.60,211.29,5596.00
2033,57,60,2026-09-01,2026-09-01,236.89,24.67,212.22,5383.78
2034,57,61,2026-10-01,2026-10-01,236.89,23.73,213.16,5170.62
2035,57,62,2026-11-01,2026-11-01,236.89,22.79,214.10,4956.52
2036,57,63,2026-12-01,2026-12-05,236.89,21.85,215.04,4741.48
2037,57,64,2027-01-01,2027-01-01,236.89,20.90,215.99,4525.49
2038,57,65,2027-02-01,2027-02-01,236.89,19.95,216.94,4308.55
2039,57,66,2027-03-01,2027-03-01,236.89,18.99,217.90,4090.65
2040,57,67,2027-04-01,2027-04-01,236.89,18.03,218.86,3871.79
2041,57,68,2027-05-01,2027-05-01,236.89,17.07,219.82,3651.97
2042,57,69,2027-06-01,2027-06-01,236.89,16.10,220.79,3431.18
2043,57,70,2027-07-01,2027-07-01,236.89,15.13,221.76,3209.42
2044,57,71,2027-08-01,2027-08-01,236.89,14.15,222.74,2986.68
2045,57,72,2027-09-01,2027-09-01,236.89,13.17,223.72,2762.96
2046,57,73,2027-10-01,2027-10-01,236.89,12.18,224.71,2538.25
2047,57,74,2027-11-01,2027-11-01,236.89,11.19,225.70,2312.55
2048,57,75,2027-12-01,2027-12-01,236.89,10.19,226.70,2085.85
2049,57,76,2028-01-01,2028-01-01,236.89,9.20,227.69,1858.16
2050,57,77,2028-02-01,2028-02-01,236.89,8.19,228.70,1629.46
2051,57,78,2028-03-01,2028-03-01,236.89,7.18,229.71,1399.75
2052,57,79,2028-04-01,2028-04-01,236.89,6.17,230.72,1169.03
2053,57,80,2028-05-01,2028-05-02,236.89,5.15,231.74,937.29
2054,57,81,2028-06-01,2028-06-01,236.89,4.13,232.76,704.53
2055,57,82,2028-07-01,2028-07-01,236.89,3.11,233.78,470.75
2056,57,83,2028-08-01,2028-08-01,236.89,2.08,234.81,235.94
2057,57,84,2028-09-01,2028-09-01,236.98,1.04,235.94,0.00
2058,58,1,2023-08-01,2023-08-01,739.13,146.57,592.56,23207.44
2059,58,2,2023-09-01,2023-09-01,739.13,142.92,596.21,22611.23
2060,58,3,2023-10-01,2023-10-01,739.13,139.25,599.88,22011.35
2061,58,4,2023-11-01,2023-11-01,739.13,135.55,603.58,21407.77
2062,58,5,2023-12-01,2023-12-01,739.13,131.84,607.29,20800.48
2063,58,6,2024-01-01,2024-01-10,739.13,128.10,611.03,20189.45
2064,58,7,2024-02-01,2024-02-07,739.13,124.33,614.80,19574.65
2065,58,8,2024-03-01,2024-03-01,739.13,120.55,618.58,18956.07
2066,58,9,2024-04-01,2024-04-04,739.13,116.74,622.39,18333.68
2067,58,10,2024-05-01,2024-05-01,739.13,112.90,626.23,17707.45
2068,58,11,2024-06-01,2024-06-08,739.13,109.05,630.08,17077.37
2069,58,12,2024-07-01,2024-07-01,739.13,105.17,633.96,16443.41
2070,58,13,2024-08-01,2024-08-01,739.13,101.26,637.87,15805.54
2071,58,14,2024-09-01,2024-09-01,739.13,97.34,641.79,15163.75
2072,58,15,2024-10-01,2024-10-01,739.13,93.38,645.75,14518.00
2073,58,16,2024-11-01,2024-11-01,739.13,89.41,649.72,13868.28
2074,58,17,2024-12-01,2024-12-01,739.13,85.41,653.72,13214.56
2075,58,18,2025-01-01,2025-01-01,739.13,81.38,657.75,12556.81
2076,58,19,2025-02-01,2025-02-01,739.13,77.33,661.80,11895.01
2077,58,20,2025-03-01,2025-03-01,739.13,73.25,665.88,11229.13
2078,58,21,2025-04-01,2025-04-01,739.13,69.15,669.98,10559.15
2079,58,22,2025-05-01,2025-05-01,739.13,65.03,674.10,9885.05
2080,58,23,2025-06-01,2025-06-01,739.13,60.88,678.25,9206.80
2081,58,24,2025-07-01,2025-07-01,739.13,56.70,682.43,8524.37
2082,58,25,2025-08-01,2025-08-01,739.13,52.50,686.63,7837.74
2083,58,26,2025-09-01,2025-09-01,739.13,48.27,690.86,7146.88
2084,58,27,2025-10-01,2025-10-01,739.13,44.01,695.12,6451.76
2085,58,28,2025-11-01,2025-11-01,739.13,39.73,699.40,5752.36
2086,58,29,2025-12-01,2025-12-01,739.13,35.42,703.71,5048.65
2087,58,30,2026-01-01,2026-01-01,739.13,31.09,708.04,4340.61
2088,58,31,2026-02-01,2026-02-01,739.13,26.73,712.40,3628.21
2089,58,32,2026-03-01,2026-03-01,739.13,22.34,716.79,2911.42
2090,58,33,2026-04-01,2026-04-08,739.13,17.93,721.20,2190.22
2091,58,34,2026-05-01,2026-05-01,739.13,13.49,725.64,1464.58
2092,58,35,2026-06-01,2026-06-06,739.13,9.02,730.11,734.47
2093,58,36,2026-07-01,2026-07-01,738.99,4.52,734.47,0.00
2094,59,1,2019-11-01,2019-11-01,300.02,99.36,200.66,20499.34
2095,59,2,2019-12-01,2019-12-01,300.02,98.40,201.62,20297.72
2096,59,3,2020-01-01,2020-01-01,300.02,97.43,202.59,20095.13
2097,59,4,2020-02-01,2020-02-01,300.02,96.46,203.56,19891.57
2098,59,5,2020-03-01,2020-03-01,300.02,95.48,204.54,19687.03
2099,59,6,2020-04-01,2020-04-01,300.02,94.50,205.52,19481.51
2100,59,7,2020-05-01,2020-05-01,300.02,93.51,206.51,19275.00
2101,59,8,2020-06-01,2020-06-01,300.02,92.52,207.50,19067.50
2102,59,9,2020-07-01,2020-07-01,300.02,91.52,208.50,18859.00
2103,59,10,2020-08-01,2020-08-01,300.02,90.52,209.50,18649.50
2104,59,11,2020-09-01,2020-09-01,300.02,89.52,210.50,18439.00
2105,59,12,2020-10-01,2020-10-01,300.02,88.51,211.51,18227.49
2106,59,13,2020-11-01,2020-11-01,300.02,87.49,212.53,18014.96
2107,59,14,2020-12-01,2020-12-01,300.02,86.47,213.55,17801.41
2108,59,15,2021-01-01,2021-01-01,300.02,85.45,214.57,17586.84
2109,59,16,2021-02-01,2021-02-01,300.02,84.42,215.60,17371.24
2110,59,17,2021-03-01,2021-03-01,300.02,83.38,216.64,17154.60
2111,59,18,2021-04-01,2021-04-01,300.02,82.34,217.68,16936.92
2112,59,19,2021-05-01,2021-05-01,300.02,81.30,218.72,16718.20
2113,59,20,2021-06-01,2021-06-01,300.02,80.25,219.77,16498.43
2114,59,21,2021-07-01,2021-07-01,300.02,79.19,220.83,16277.60
2115,59,22,2021-08-01,2021-08-01,300.02,78.13,221.89,16055.71
2116,59,23,2021-09-01,2021-09-01,300.02,77.07,222.95,15832.76
2117,59,24,2021-10-01,2021-10-01,300.02,76.00,224.02,15608.74
2118,59,25,2021-11-01,2021-11-01,300.02,74.92,225.10,15383.64
2119,59,26,2021-12-01,2021-12-10,300.02,73.84,226.18,15157.46
2120,59,27,2022-01-01,2022-01-01,300.02,72.76,227.26,14930.20
2121,59,28,2022-02-01,2022-02-13,300.02,71.66,228.36,14701.84
2122,59,29,2022-03-01,2022-03-01,300.02,70.57,229.45,14472.39
2123,59,30,2022-04-01,2022-04-11,300.02,69.47,230.55,14241.84
2124,59,31,2022-05-01,2022-05-01,300.02,68.36,231.66,14010.18
2125,59,32,2022-06-01,2022-06-01,300.02,67.25,232.77,13777.41
2126,59,33,2022-07-01,2022-07-01,300.02,66.13,233.89,13543.52
2127,59,34,2022-08-01,2022-08-06,300.02,65.01,235.01,13308.51
2128,59,35,2022-09-01,2022-09-01,300.02,63.88,236.14,13072.37
2129,59,36,2022-10-01,2022-10-01,300.02,62.75,237.27,12835.10
2130,59,37,2022-11-01,2022-11-01,300.02,61.61,238.41,12596.69
2131,59,38,2022-12-01,2022-12-01,300.02,60.46,239.56,12357.13
2132,59,39,2023-01-01,2023-01-01,300.02,59.31,240.71,12116.42
2133,59,40,2023-02-01,2023-02-01,300.02,58.16,241.86,11874.56
2134,59,41,2023-03-01,2023-03-07,300.02,57.00,243.02,11631.54
2135,59,42,2023-04-01,2023-04-01,300.02,55.83,244.19,11387.35
2136,59,43,2023-05-01,2023-05-01,300.02,54.66,245.36,11141.99
2137,59,44,2023-06-01,2023-06-01,300.02,53.48,246.54,10895.45
2138,59,45,2023-07-01,2023-07-01,300.02,52.30,247.72,10647.73
2139,59,46,2023-08-01,2023-08-01,300.02,51.11,248.91,10398.82
2140,59,47,2023-09-01,2023-09-01,300.02,49.91,250.11,10148.71
2141,59,48,2023-10-01,2023-10-08,300.02,48.71,251.31,9897.40
2142,59,49,2023-11-01,2023-11-01,300.02,47.51,252.51,9644.89
2143,59,50,2023-12-01,2023-12-01,300.02,46.30,253.72,9391.17
2144,59,51,2024-01-01,2024-01-01,300.02,45.08,254.94,9136.23
2145,59,52,2024-02-01,2024-02-01,300.02,43.85,256.17,8880.06
2146,59,53,2024-03-01,2024-03-01,300.02,42.62,257.40,8622.66
2147,59,54,2024-04-01,2024-04-01,300.02,41.39,258.63,8364.03
2148,59,55,2024-05-01,2024-05-01,300.02,40.15,259.87,8104.16
2149,59,56,2024-06-01,2024-06-01,300.02,38.90,261.12,7843.04
2150,59,57,2024-07-01,2024-07-01,300.02,37.65,262.37,7580.67
2151,59,58,2024-08-01,2024-08-01,300.02,36.39,263.63,7317.04
2152,59,59,2024-09-01,2024-09-01,300.02,35.12,264.90,7052.14
2153,59,60,2024-10-01,2024-10-01,300.02,33.85,266.17,6785.97
2154,59,61,2024-11-01,2024-11-01,300.02,32.57,267.45,6518.52
2155,59,62,2024-12-01,2024-12-01,300.02,31.29,268.73,6249.79
2156,59,63,2025-01-01,2025-01-01,300.02,30.00,270.02,5979.77
2157,59,64,2025-02-01,2025-02-01,300.02,28.70,271.32,5708.45
2158,59,65,2025-03-01,2025-03-01,300.02,27.40,272.62,5435.83
2159,59,66,2025-04-01,2025-04-01,300.02,26.09,273.93,5161.90
2160,59,67,2025-05-01,2025-05-01,300.02,24.78,275.24,4886.66
2161,59,68,2025-06-01,2025-06-13,300.02,23.46,276.56,4610.10
2162,60,1,2021-04-01,2021-04-01,1266.93,576.11,690.82,170009.18
2163,60,2,2021-05-01,2021-05-04,1266.93,573.78,693.15,169316.03
2164,60,3,2021-06-01,2021-06-01,1266.93,571.44,695.49,168620.54
2165,60,4,2021-07-01,2021-07-01,1266.93,569.09,697.84,167922.70
2166,60,5,2021-08-01,2021-08-01,1266.93,566.74,700.19,167222.51
2167,60,6,2021-09-01,2021-09-01,1266.93,564.38,702.55,166519.96
2168,60,7,2021-10-01,2021-10-01,1266.93,562.00,704.93,165815.03
2169,60,8,2021-11-01,2021-11-02,1266.93,559.63,707.30,165107.73
2170,60,9,2021-12-01,2021-12-01,1266.93,557.24,709.69,164398.04
2171,60,10,2022-01-01,2022-01-01,1266.93,554.84,712.09,163685.95
2172,60,11,2022-02-01,2022-02-01,1266.93,552.44,714.49,162971.46
2173,60,12,2022-03-01,2022-03-02,1266.93,550.03,716.90,162254.56
2174,60,13,2022-04-01,2022-04-01,1266.93,547.61,719.32,161535.24
2175,60,14,2022-05-01,2022-05-01,1266.93,545.18,721.75,160813.49
2176,60,15,2022-06-01,2022-06-01,1266.93,542.75,724.18,160089.31
2177,60,16,2022-07-01,2022-07-01,1266.93,540.30,726.63,159362.68
2178,60,17,2022-08-01,2022-08-01,1266.93,537.85,729.08,158633.60
2179,60,18,2022-09-01,2022-09-01,1266.93,535.39,731.54,157902.06
2180,60,19,2022-10-01,2022-10-01,1266.93,532.92,734.01,157168.05
2181,60,20,2022-11-01,2022-11-01,1266.93,530.44,736.49,156431.56
2182,60,21,2022-12-01,2022-12-01,1266.93,527.96,738.97,155692.59
2183,60,22,2023-01-01,2023-01-01,1266.93,525.46,741.47,154951.12
2184,60,23,2023-02-01,2023-02-01,1266.93,522.96,743.97,154207.15
2185,60,24,2023-03-01,2023-03-01,1266.93,520.45,746.48,153460.67
2186,60,25,2023-04-01,2023-04-11,1266.93,517.93,749.00,152711.67
2187,60,26,2023-05-01,2023-05-09,1266.93,515.40,751.53,151960.14
2188,60,27,2023-06-01,2023-06-01,1266.93,512.87,754.06,151206.08
2189,60,28,2023-07-01,2023-07-01,1266.93,510.32,756.61,150449.47
2190,60,29,2023-08-01,2023-08-01,1266.93,507.77,759.16,149690.31
2191,60,30,2023-09-01,2023-09-10,1266.93,505.20,761.73,148928.58
2192,60,31,2023-10-01,2023-10-01,1266.93,502.63,764.30,148164.28
2193,60,32,2023-11-01,2023-11-01,1266.93,500.05,766.88,147397.40
2194,60,33,2023-12-01,2023-12-01,1266.93,497.47,769.46,146627.94
2195,60,34,2024-01-01,2024-01-01,1266.93,494.87,772.06,145855.88
2196,60,35,2024-02-01,2024-02-01,1266.93,492.26,774.67,145081.21
2197,60,36,2024-03-01,2024-03-01,1266.93,489.65,777.28,144303.93
2198,60,37,2024-04-01,2024-04-01,1266.93,487.03,779.90,143524.03
2199,60,38,2024-05-01,2024-05-01,1266.93,484.39,782.54,142741.49
2200,60,39,2024-06-01,2024-06-01,1266.93,481.75,785.18,141956.31
2201,60,40,2024-07-01,2024-07-01,1266.93,479.10,787.83,141168.48
2202,60,41,2024-08-01,2024-08-01,1266.93,476.44,790.49,140377.99
2203,60,42,2024-09-01,2024-09-01,1266.93,473.78,793.15,139584.84
2204,60,43,2024-10-01,2024-10-01,1266.93,471.10,795.83,138789.01
2205,60,44,2024-11-01,2024-11-01,1266.93,468.41,798.52,137990.49
2206,60,45,2024-12-01,2024-12-01,1266.93,465.72,801.21,137189.28
2207,60,46,2025-01-01,2025-01-01,1266.93,463.01,803.92,136385.36
2208,60,47,2025-02-01,2025-02-01,1266.93,460.30,806.63,135578.73
2209,60,48,2025-03-01,2025-03-01,1266.93,457.58,809.35,134769.38
2210,60,49,2025-04-01,2025-04-01,1266.93,454.85,812.08,133957.30
2211,60,50,2025-05-01,2025-05-01,1266.93,452.11,814.82,133142.48
2212,60,51,2025-06-01,2025-06-01,1266.93,449.36,817.57,132324.91
2213,60,52,2025-07-01,2025-07-01,1266.93,446.60,820.33,131504.58
2214,60,53,2025-08-01,2025-08-01,1266.93,443.83,823.10,130681.48
2215,60,54,2025-09-01,2025-09-01,1266.93,441.05,825.88,129855.60
2216,60,55,2025-10-01,2025-10-01,1266.93,438.26,828.67,129026.93
2217,60,56,2025-11-01,2025-11-01,1266.93,435.47,831.46,128195.47
2218,60,57,2025-12-01,2025-12-01,1266.93,432.66,834.27,127361.20
2219,60,58,2026-01-01,2026-01-01,1266.93,429.84,837.09,126524.11
2220,60,59,2026-02-01,2026-02-01,1266.93,427.02,839.91,125684.20
2221,60,60,2026-03-01,2026-03-01,1266.93,424.18,842.75,124841.45
2222,60,61,2026-04-01,2026-04-01,1266.93,421.34,845.59,123995.86
2223,60,62,2026-05-01,2026-05-01,1266.93,418.49,848.44,123147.42
2224,60,63,2026-06-01,2026-06-01,1266.93,415.62,851.31,122296.11
2225,60,64,2026-07-01,2026-07-02,1266.93,412.75,854.18,121441.93
2226,60,65,2026-08-01,2026-08-01,1266.93,409.87,857.06,120584.87
2227,60,66,2026-09-01,2026-09-01,1266.93,406.97,859.96,119724.91
2228,60,67,2026-10-01,2026-10-01,1266.93,404.07,862.86,118862.05
2229,60,68,2026-11-01,2026-11-01,1266.93,401.16,865.77,117996.28
2230,60,69,2026-12-01,2026-12-08,1266.93,398.24,868.69,117127.59
2231,60,70,2027-01-01,2027-01-01,1266.93,395.31,871.62,116255.97
2232,60,71,2027-02-01,2027-02-01,1266.93,392.36,874.57,115381.40
2233,60,72,2027-03-01,2027-03-01,1266.93,389.41,877.52,114503.88
2234,60,73,2027-04-01,2027-04-01,1266.93,386.45,880.48,113623.40
2235,60,74,2027-05-01,2027-05-01,1266.93,383.48,883.45,112739.95
2236,60,75,2027-06-01,2027-06-01,1266.93,380.50,886.43,111853.52
2237,60,76,2027-07-01,2027-07-01,1266.93,377.51,889.42,110964.10
