id,ticker,company_name,trade_date,open_price,high_price,low_price,close_price,volume
1875,MRDN,Meridiano Industrial,2025-01-08,35.75,35.81,35.52,35.52,243890
1876,NRTH,Northwind Farmacéutica,2025-01-08,103.53,105.86,103.33,104.28,270784
1877,OKVL,Oakvale Construcción,2025-01-08,8.27,8.30,8.19,8.24,214962
1878,PNFD,Pinefield Logística,2025-01-08,38.58,40.41,38.14,40.08,419511
1879,STNB,Stonebridge Seguros,2025-01-08,46.57,48.63,46.48,47.80,342724
1880,VGRE,Vega Renovables,2025-01-08,101.90,102.62,101.38,101.76,387734
1881,ARCD,Arcadia Telecom,2025-01-09,7.93,7.97,7.91,7.92,119455
1882,BLHB,Blue Harbour Naval,2025-01-09,32.91,33.26,31.93,32.43,223536
1883,CALDR,Caldera Energía,2025-01-09,13.91,14.05,13.60,13.74,328563
1884,LKVW,Lakeview Alimentación,2025-01-09,12.51,12.69,12.40,12.61,262432
1885,MRDN,Meridiano Industrial,2025-01-09,35.67,36.86,35.46,36.15,397024
1886,NRTH,Northwind Farmacéutica,2025-01-09,104.64,106.29,103.16,105.61,429637
1887,OKVL,Oakvale Construcción,2025-01-09,8.16,8.37,8.12,8.32,103562
1888,PNFD,Pinefield Logística,2025-01-09,39.95,40.54,39.22,40.30,146058
1889,STNB,Stonebridge Seguros,2025-01-09,47.73,48.18,47.38,48.05,211780
1890,VGRE,Vega Renovables,2025-01-09,100.82,110.31,98.24,105.47,519642
1891,ARCD,Arcadia Telecom,2025-01-10,7.91,8.07,7.86,7.97,256932
1892,BLHB,Blue Harbour Naval,2025-01-10,32.33,32.62,31.72,31.85,342694
1893,CALDR,Caldera Energía,2025-01-10,13.89,14.04,13.74,14.04,198767
1894,LKVW,Lakeview Alimentación,2025-01-10,12.59,12.67,12.44,12.45,377446
1895,MRDN,Meridiano Industrial,2025-01-10,36.09,36.28,35.62,35.76,168676
1896,NRTH,Northwind Farmacéutica,2025-01-10,104.96,106.86,104.27,106.31,320999
1897,OKVL,Oakvale Construcción,2025-01-10,8.32,8.45,8.26,8.38,127177
1898,PNFD,Pinefield Logística,2025-01-10,39.86,39.90,39.79,39.89,344014
1899,STNB,Stonebridge Seguros,2025-01-10,47.79,48.58,47.30,48.29,105716
1900,VGRE,Vega Renovables,2025-01-10,107.33,107.62,107.07,107.43,289189
1901,ARCD,Arcadia Telecom,2025-01-13,7.98,8.10,7.94,7.96,230661
1902,BLHB,Blue Harbour Naval,2025-01-13,31.97,32.40,31.73,32.14,211785
1903,CALDR,Caldera Energía,2025-01-13,14.02,14.04,13.93,14.00,203368
1904,LKVW,Lakeview Alimentación,2025-01-13,12.52,12.53,12.35,12.35,335358
1905,MRDN,Meridiano Industrial,2025-01-13,35.62,36.98,34.89,36.25,348895
1906,NRTH,Northwind Farmacéutica,2025-01-13,106.52,108.20,105.47,107.09,228164
1907,OKVL,Oakvale Construcción,2025-01-13,8.45,8.73,8.38,8.60,466884
1908,PNFD,Pinefield Logística,2025-01-13,39.84,40.37,39.56,40.11,222430
1909,STNB,Stonebridge Seguros,2025-01-13,47.74,48.02,47.08,47.34,301842
1910,VGRE,Vega Renovables,2025-01-13,107.43,108.08,107.26,108.05,241694
1911,ARCD,Arcadia Telecom,2025-01-14,7.96,8.19,7.83,8.05,370893
1912,BLHB,Blue Harbour Naval,2025-01-14,32.28,33.14,32.11,32.54,333814
1913,CALDR,Caldera Energía,2025-01-14,13.93,14.09,13.70,13.84,287608
1914,LKVW,Lakeview Alimentación,2025-01-14,12.30,12.43,12.27,12.37,167049
1915,MRDN,Meridiano Industrial,2025-01-14,36.50,37.13,36.31,36.78,289304
1916,NRTH,Northwind Farmacéutica,2025-01-14,107.52,109.99,106.74,109.09,326218
1917,OKVL,Oakvale Construcción,2025-01-14,8.63,8.64,8.37,8.50,164955
1918,PNFD,Pinefield Logística,2025-01-14,39.79,43.85,37.20,41.81,776571
1919,STNB,Stonebridge Seguros,2025-01-14,47.58,49.31,46.72,48.30,279854
1920,VGRE,Vega Renovables,2025-01-14,107.53,113.06,105.87,110.40,25472
1921,ARCD,Arcadia Telecom,2025-01-15,8.00,8.44,7.85,8.23,314977
1922,BLHB,Blue Harbour Naval,2025-01-15,32.44,33.21,32.02,32.80,150889
1923,CALDR,Caldera Energía,2025-01-15,13.94,14.50,12.66,13.21,595206
1924,LKVW,Lakeview Alimentación,2025-01-15,12.37,12.46,11.94,12.13,423772
1925,MRDN,Meridiano Industrial,2025-01-15,36.73,37.53,36.56,37.21,266299
1926,NRTH,Northwind Farmacéutica,2025-01-15,109.33,109.92,108.48,108.59,227436
1927,OKVL,Oakvale Construcción,2025-01-15,8.48,8.57,8.26,8.37,273174
1928,PNFD,Pinefield Logística,2025-01-15,42.37,42.99,41.18,41.55,246520
1929,STNB,Stonebridge Seguros,2025-01-15,48.29,48.46,47.96,48.07,285722
1930,VGRE,Vega Renovables,2025-01-15,109.60,114.61,106.31,111.87,254128
1931,ARCD,Arcadia Telecom,2025-01-16,8.28,8.51,8.27,8.35,381937
1932,BLHB,Blue Harbour Naval,2025-01-16,32.73,34.12,31.68,33.72,461576
1933,CALDR,Caldera Energía,2025-01-16,13.22,13.28,13.18,13.20,259765
1934,LKVW,Lakeview Alimentación,2025-01-16,12.17,12.20,11.71,11.93,421909
1935,MRDN,Meridiano Industrial,2025-01-16,37.24,37.40,37.01,37.09,201214
1936,NRTH,Northwind Farmacéutica,2025-01-16,108.43,108.88,106.38,107.57,219598
1937,OKVL,Oakvale Construcción,2025-01-16,8.38,8.46,8.34,8.35,194756
1938,PNFD,Pinefield Logística,2025-01-16,41.31,41.46,40.58,41.19,367518
1939,STNB,Stonebridge Seguros,2025-01-16,48.07,48.59,47.67,48.35,195601
1940,VGRE,Vega Renovables,2025-01-16,112.32,112.65,111.68,112.58,234705
1941,ARCD,Arcadia Telecom,2025-01-17,8.34,8.45,8.27,8.38,334452
1942,BLHB,Blue Harbour Naval,2025-01-17,34.10,34.75,33.19,34.53,553687
1943,CALDR,Caldera Energía,2025-01-17,13.21,13.28,13.14,13.16,198634
1944,LKVW,Lakeview Alimentación,2025-01-17,12.00,12.08,11.97,12.05,291308
1945,MRDN,Meridiano Industrial,2025-01-17,36.98,38.15,36.35,37.63,377827
1946,NRTH,Northwind Farmacéutica,2025-01-17,108.02,108.31,107.76,107.81,175040
1947,OKVL,Oakvale Construcción,2025-01-17,8.34,8.65,8.15,8.62,520363
1948,PNFD,Pinefield Logística,2025-01-17,41.27,41.94,40.96,41.60,246880
1949,STNB,Stonebridge Seguros,2025-01-17,48.45,50.63,48.00,49.55,464908
1950,VGRE,Vega Renovables,2025-01-17,112.98,113.66,111.70,112.18,178052
1951,ARCD,Arcadia Telecom,2025-01-20,8.31,8.83,8.00,8.58,597693
1952,BLHB,Blue Harbour Naval,2025-01-20,34.33,35.36,33.33,33.55,503546
1953,CALDR,Caldera Energía,2025-01-20,13.23,13.38,13.16,13.29,182473
1954,LKVW,Lakeview Alimentación,2025-01-20,12.01,12.27,11.96,12.18,256629
1955,MRDN,Meridiano Industrial,2025-01-20,37.80,38.39,36.56,36.95,272225
1956,NRTH,Northwind Farmacéutica,2025-01-20,107.85,108.44,106.27,107.47,158017
1957,OKVL,Oakvale Construcción,2025-01-20,8.59,8.64,8.57,8.62,159106
1958,PNFD,Pinefield Logística,2025-01-20,41.76,42.07,41.67,41.97,368621
1959,STNB,Stonebridge Seguros,2025-01-20,49.76,50.51,49.76,50.29,242492
1960,VGRE,Vega Renovables,2025-01-20,112.80,113.27,112.77,112.95,166603
1961,ARCD,Arcadia Telecom,2025-01-21,8.64,8.76,8.49,8.55,275711
1962,BLHB,Blue Harbour Naval,2025-01-21,33.48,34.40,33.12,34.23,182000
1963,CALDR,Caldera Energía,2025-01-21,13.36,13.55,13.26,13.47,381291
1964,LKVW,Lakeview Alimentación,2025-01-21,12.20,12.36,12.11,12.27,270665
1965,MRDN,Meridiano Industrial,2025-01-21,36.68,36.75,36.00,36.34,226338
1966,NRTH,Northwind Farmacéutica,2025-01-21,107.80,108.12,105.92,106.90,222090
1967,OKVL,Oakvale Construcción,2025-01-21,8.60,8.60,8.54,8.56,339776
1968,PNFD,Pinefield Logística,2025-01-21,41.81,42.53,40.55,42.06,126126
1969,STNB,Stonebridge Seguros,2025-01-21,50.32,50.37,50.17,50.36,180627
1970,VGRE,Vega Renovables,2025-01-21,113.20,113.87,112.75,113.14,210625
1971,ARCD,Arcadia Telecom,2025-01-22,8.57,8.70,8.47,8.52,110565
1972,BLHB,Blue Harbour Naval,2025-01-22,34.31,34.46,32.16,33.26,359126
1973,CALDR,Caldera Energía,2025-01-22,13.45,13.74,13.07,13.15,519213
1974,LKVW,Lakeview Alimentación,2025-01-22,12.20,12.26,12.15,12.17,259458
1975,MRDN,Meridiano Industrial,2025-01-22,36.14,36.88,34.32,35.06,751122
1976,NRTH,Northwind Farmacéutica,2025-01-22,107.67,108.13,106.92,107.13,237399
1977,OKVL,Oakvale Construcción,2025-01-22,8.54,8.57,8.53,8.56,196893
1978,PNFD,Pinefield Logística,2025-01-22,41.26,43.27,40.05,40.14,476368
1979,STNB,Stonebridge Seguros,2025-01-22,50.58,50.69,49.37,50.05,215995
1980,VGRE,Vega Renovables,2025-01-22,114.79,117.92,110.71,111.20,303638
1981,ARCD,Arcadia Telecom,2025-01-23,8.54,8.62,8.46,8.47,245962
1982,BLHB,Blue Harbour Naval,2025-01-23,33.19,33.26,33.09,33.12,209063
1983,CALDR,Caldera Energía,2025-01-23,13.21,13.60,12.70,12.85,432475
1984,LKVW,Lakeview Alimentación,2025-01-23,12.17,12.37,11.95,11.95,434494
1985,MRDN,Meridiano Industrial,2025-01-23,35.00,35.34,34.93,34.94,272405
1986,NRTH,Northwind Farmacéutica,2025-01-23,106.50,107.02,106.17,106.74,220561
1987,OKVL,Oakvale Construcción,2025-01-23,8.53,8.67,8.48,8.62,212012
1988,PNFD,Pinefield Logística,2025-01-23,40.24,40.54,39.02,39.74,413552
1989,STNB,Stonebridge Seguros,2025-01-23,50.15,51.35,49.09,50.85,319112
1990,VGRE,Vega Renovables,2025-01-23,112.46,113.05,110.39,111.39,241602
1991,ARCD,Arcadia Telecom,2025-01-24,8.48,8.53,8.23,8.40,93994
1992,BLHB,Blue Harbour Naval,2025-01-24,32.82,33.19,32.05,32.35,325789
1993,CALDR,Caldera Energía,2025-01-24,12.86,12.94,12.86,12.92,140577
1994,LKVW,Lakeview Alimentación,2025-01-24,11.95,12.02,11.47,11.73,314802
1995,MRDN,Meridiano Industrial,2025-01-24,34.89,35.00,34.82,35.00,309748
1996,NRTH,Northwind Farmacéutica,2025-01-24,107.08,107.61,105.88,106.29,269941
1997,OKVL,Oakvale Construcción,2025-01-24,8.62,8.79,8.46,8.51,237670
1998,PNFD,Pinefield Logística,2025-01-24,39.27,40.21,38.17,40.16,239664
1999,STNB,Stonebridge Seguros,2025-01-24,50.37,50.89,49.86,50.62,209952
2000,VGRE,Vega Renovables,2025-01-24,112.22,115.93,106.16,107.49,608672
2001,ARCD,Arcadia Telecom,2025-01-27,8.43,8.43,8.42,8.42,219924
2002,BLHB,Blue Harbour Naval,2025-01-27,32.38,32.44,31.69,31.85,475010
2003,CALDR,Caldera Energía,2025-01-27,12.83,13.11,12.67,13.06,342305
2004,LKVW,Lakeview Alimentación,2025-01-27,11.78,11.89,11.63,11.64,211417
2005,MRDN,Meridiano Industrial,2025-01-27,35.04,35.34,34.92,35.22,234446
2006,NRTH,Northwind Farmacéutica,2025-01-27,106.42,110.23,106.04,108.90,431106
2007,OKVL,Oakvale Construcción,2025-01-27,8.48,8.50,8.38,8.43,127296
2008,PNFD,Pinefield Logística,2025-01-27,39.91,39.95,39.18,39.55,418601
2009,STNB,Stonebridge Seguros,2025-01-27,50.14,50.70,50.08,50.56,209368
2010,VGRE,Vega Renovables,2025-01-27,108.39,114.89,104.32,112.65,505907
2011,ARCD,Arcadia Telecom,2025-01-28,8.44,8.87,8.31,8.65,488131
2012,BLHB,Blue Harbour Naval,2025-01-28,31.53,31.78,31.36,31.71,270717
2013,CALDR,Caldera Energía,2025-01-28,13.20,13.28,12.91,13.00,201625
2014,LKVW,Lakeview Alimentación,2025-01-28,11.61,11.63,11.59,11.61,107800
2015,MRDN,Meridiano Industrial,2025-01-28,35.21,36.05,34.90,35.86,392617
2016,NRTH,Northwind Farmacéutica,2025-01-28,108.46,109.06,104.55,106.48,361940
2017,OKVL,Oakvale Construcción,2025-01-28,8.41,8.46,8.35,8.38,202792
2018,PNFD,Pinefield Logística,2025-01-28,39.77,41.25,38.54,38.87,497826
2019,STNB,Stonebridge Seguros,2025-01-28,50.62,51.14,50.13,50.78,248977
2020,VGRE,Vega Renovables,2025-01-28,111.58,113.56,110.96,112.95,190644
2021,ARCD,Arcadia Telecom,2025-01-29,8.64,8.68,8.29,8.48,491870
2022,BLHB,Blue Harbour Naval,2025-01-29,31.66,33.12,30.80,32.84,585938
2023,CALDR,Caldera Energía,2025-01-29,12.95,13.36,12.89,13.13,227422
2024,LKVW,Lakeview Alimentación,2025-01-29,11.59,11.70,11.52,11.64,182834
2025,MRDN,Meridiano Industrial,2025-01-29,35.89,35.92,35.01,35.49,338868
2026,NRTH,Northwind Farmacéutica,2025-01-29,106.89,107.81,105.03,105.78,140272
2027,OKVL,Oakvale Construcción,2025-01-29,8.39,8.46,8.32,8.43,190642
2028,PNFD,Pinefield Logística,2025-01-29,39.48,39.57,38.30,38.78,114598
2029,STNB,Stonebridge Seguros,2025-01-29,50.69,51.06,49.75,50.15,295694
2030,VGRE,Vega Renovables,2025-01-29,113.31,117.06,111.70,114.76,345085
2031,ARCD,Arcadia Telecom,2025-01-30,8.42,8.74,8.29,8.64,227980
2032,BLHB,Blue Harbour Naval,2025-01-30,32.77,33.32,32.47,32.94,179077
2033,CALDR,Caldera Energía,2025-01-30,13.22,13.52,13.01,13.42,476669
2034,LKVW,Lakeview Alimentación,2025-01-30,11.69,11.75,11.54,11.60,201680
2035,MRDN,Meridiano Industrial,2025-01-30,35.66,36.26,33.85,34.71,356894
2036,NRTH,Northwind Farmacéutica,2025-01-30,105.76,106.54,105.67,106.37,312323
2037,OKVL,Oakvale Construcción,2025-01-30,8.39,8.56,8.38,8.55,222324
2038,PNFD,Pinefield Logística,2025-01-30,38.46,40.11,37.92,39.29,402355
2039,STNB,Stonebridge Seguros,2025-01-30,50.31,50.98,48.61,49.56,335415
2040,VGRE,Vega Renovables,2025-01-30,113.89,117.01,113.68,115.43,348494
2041,ARCD,Arcadia Telecom,2025-01-31,8.56,8.64,8.55,8.61,178525
2042,BLHB,Blue Harbour Naval,2025-01-31,32.91,33.08,32.59,32.72,286384
2043,CALDR,Caldera Energía,2025-01-31,13.37,13.67,13.20,13.53,218050
2044,LKVW,Lakeview Alimentación,2025-01-31,11.57,11.76,11.48,11.65,347099
2045,MRDN,Meridiano Industrial,2025-01-31,34.88,35.13,34.15,34.48,266326
2046,NRTH,Northwind Farmacéutica,2025-01-31,105.97,107.88,104.17,104.30,273683
2047,OKVL,Oakvale Construcción,2025-01-31,8.54,8.55,8.50,8.52,308475
2048,PNFD,Pinefield Logística,2025-01-31,39.39,39.42,39.05,39.22,212064
2049,STNB,Stonebridge Seguros,2025-01-31,49.57,49.99,49.22,49.53,231255
2050,VGRE,Vega Renovables,2025-01-31,115.23,115.95,114.54,115.59,169646
2051,ARCD,Arcadia Telecom,2025-02-03,8.63,8.64,8.58,8.60,177655
2052,BLHB,Blue Harbour Naval,2025-02-03,32.61,33.48,32.39,33.26,344196
2053,CALDR,Caldera Energía,2025-02-03,13.60,13.66,13.57,13.61,235608
2054,LKVW,Lakeview Alimentación,2025-02-03,11.61,11.77,11.48,11.74,196470
2055,MRDN,Meridiano Industrial,2025-02-03,34.34,35.22,33.68,34.87,235480
2056,NRTH,Northwind Farmacéutica,2025-02-03,103.89,105.54,103.40,105.21,224459
2057,OKVL,Oakvale Construcción,2025-02-03,8.52,8.63,8.46,8.61,339767
2058,PNFD,Pinefield Logística,2025-02-03,39.17,40.64,38.84,39.84,278046
2059,STNB,Stonebridge Seguros,2025-02-03,49.46,49.59,49.01,49.19,222166
2060,VGRE,Vega Renovables,2025-02-03,117.47,121.51,103.64,110.72,519896
2061,ARCD,Arcadia Telecom,2025-02-04,8.54,8.69,8.53,8.63,174876
2062,BLHB,Blue Harbour Naval,2025-02-04,33.16,33.26,32.95,32.99,418192
2063,CALDR,Caldera Energía,2025-02-04,13.51,13.66,13.42,13.44,399904
2064,LKVW,Lakeview Alimentación,2025-02-04,11.66,11.85,11.59,11.75,183107
2065,MRDN,Meridiano Industrial,2025-02-04,34.59,35.77,34.25,35.75,203504
2066,NRTH,Northwind Farmacéutica,2025-02-04,105.12,105.55,103.81,103.94,370963
2067,OKVL,Oakvale Construcción,2025-02-04,8.57,8.58,8.56,8.57,266820
2068,PNFD,Pinefield Logística,2025-02-04,40.36,41.80,38.47,38.96,434981
2069,STNB,Stonebridge Seguros,2025-02-04,49.33,49.48,49.18,49.19,179305
2070,VGRE,Vega Renovables,2025-02-04,111.67,119.32,99.27,104.13,453347
2071,ARCD,Arcadia Telecom,2025-02-05,8.67,8.71,8.59,8.61,210387
2072,BLHB,Blue Harbour Naval,2025-02-05,33.29,33.32,33.23,33.32,412913
2073,CALDR,Caldera Energía,2025-02-05,13.40,13.49,12.90,13.25,412806
2074,LKVW,Lakeview Alimentación,2025-02-05,11.78,11.84,11.60,11.67,268845
2075,MRDN,Meridiano Industrial,2025-02-05,35.73,36.29,35.35,36.01,299168
2076,NRTH,Northwind Farmacéutica,2025-02-05,103.96,105.07,102.05,103.29,227982
2077,OKVL,Oakvale Construcción,2025-02-05,8.59,8.60,8.55,8.56,196685
2078,PNFD,Pinefield Logística,2025-02-05,38.99,39.20,37.74,37.98,414574
2079,STNB,Stonebridge Seguros,2025-02-05,49.10,49.41,48.27,48.65,284017
2080,VGRE,Vega Renovables,2025-02-05,103.99,106.88,98.62,106.88,297260
2081,ARCD,Arcadia Telecom,2025-02-06,8.56,8.66,8.50,8.64,214090
2082,BLHB,Blue Harbour Naval,2025-02-06,33.44,34.48,33.05,34.03,192938
2083,CALDR,Caldera Energía,2025-02-06,13.27,13.40,13.19,13.28,228331
2084,LKVW,Lakeview Alimentación,2025-02-06,11.65,11.77,11.64,11.76,221375
2085,MRDN,Meridiano Industrial,2025-02-06,35.79,36.18,35.07,35.46,1000
2086,NRTH,Northwind Farmacéutica,2025-02-06,103.24,103.53,102.06,102.48,295561
2087,OKVL,Oakvale Construcción,2025-02-06,8.62,8.69,8.52,8.59,146815
2088,PNFD,Pinefield Logística,2025-02-06,37.65,39.01,36.73,38.17,268215
2089,STNB,Stonebridge Seguros,2025-02-06,49.02,49.56,48.62,49.52,363036
2090,VGRE,Vega Renovables,2025-02-06,105.87,106.81,105.80,106.33,268082
2091,ARCD,Arcadia Telecom,2025-02-07,8.64,8.84,8.62,8.82,397390
2092,BLHB,Blue Harbour Naval,2025-02-07,34.10,34.37,32.92,33.55,260360
2093,CALDR,Caldera Energía,2025-02-07,13.11,13.39,12.98,13.29,123970
2094,LKVW,Lakeview Alimentación,2025-02-07,11.73,12.25,11.52,12.01,485737
2095,MRDN,Meridiano Industrial,2025-02-07,35.45,36.06,35.04,35.84,283297
2096,NRTH,Northwind Farmacéutica,2025-02-07,102.31,102.73,99.79,100.12,265947
2097,OKVL,Oakvale Construcción,2025-02-07,8.55,8.66,8.52,8.58,267307
2098,PNFD,Pinefield Logística,2025-02-07,38.20,39.06,36.95,37.40,415920
2099,STNB,Stonebridge Seguros,2025-02-07,49.35,49.66,47.97,48.64,224860
2100,VGRE,Vega Renovables,2025-02-07,106.52,106.98,105.14,105.54,198635
2101,ARCD,Arcadia Telecom,2025-02-10,8.77,8.96,8.58,8.91,272696
2102,BLHB,Blue Harbour Naval,2025-02-10,33.45,34.33,33.16,34.20,385196
2103,CALDR,Caldera Energía,2025-02-10,13.33,13.64,12.81,12.96,195605
2104,LKVW,Lakeview Alimentación,2025-02-10,11.98,11.99,11.96,11.98,262574
2105,MRDN,Meridiano Industrial,2025-02-10,35.75,35.95,35.51,35.92,193841
2106,NRTH,Northwind Farmacéutica,2025-02-10,100.06,101.37,99.91,100.82,235056
2107,OKVL,Oakvale Construcción,2025-02-10,8.57,8.65,8.52,8.65,206367
2108,PNFD,Pinefield Logística,2025-02-10,37.59,37.97,36.54,36.87,339585
2109,STNB,Stonebridge Seguros,2025-02-10,48.68,49.35,48.26,49.05,156614
2110,VGRE,Vega Renovables,2025-02-10,105.65,113.11,102.92,109.12,278917
2111,ARCD,Arcadia Telecom,2025-02-11,8.91,8.98,8.78,8.81,224873
2112,BLHB,Blue Harbour Naval,2025-02-11,34.16,34.82,33.58,33.62,440132
2113,CALDR,Caldera Energía,2025-02-11,13.06,13.28,12.67,12.76,334803
2114,LKVW,Lakeview Alimentación,2025-02-11,11.96,12.15,11.92,12.10,387143
2115,MRDN,Meridiano Industrial,2025-02-11,35.85,36.03,35.01,35.40,316249
2116,NRTH,Northwind Farmacéutica,2025-02-11,100.40,100.54,100.00,100.27,217759
2117,OKVL,Oakvale Construcción,2025-02-11,8.60,8.63,8.59,8.61,256740
2118,PNFD,Pinefield Logística,2025-02-11,36.92,37.31,36.75,36.84,176559
2119,STNB,Stonebridge Seguros,2025-02-11,49.31,49.70,48.35,48.69,279725
2120,VGRE,Vega Renovables,2025-02-11,108.34,118.41,107.46,111.71,502140
2121,ARCD,Arcadia Telecom,2025-02-12,8.85,9.01,8.77,8.91,152248
2122,BLHB,Blue Harbour Naval,2025-02-12,33.73,33.95,32.72,33.27,334391
2123,CALDR,Caldera Energía,2025-02-12,12.77,13.05,12.68,12.94,173283
2124,LKVW,Lakeview Alimentación,2025-02-12,12.12,12.46,11.69,11.86,302604
2125,MRDN,Meridiano Industrial,2025-02-12,35.55,35.99,35.23,35.72,256422
2126,NRTH,Northwind Farmacéutica,2025-02-12,100.31,100.87,99.38,99.85,307614
2127,OKVL,Oakvale Construcción,2025-02-12,8.62,8.65,8.57,8.60,244208
2128,PNFD,Pinefield Logística,2025-02-12,36.70,37.63,35.47,35.68,536091
2129,STNB,Stonebridge Seguros,2025-02-12,48.36,48.93,47.93,48.81,290907
2130,VGRE,Vega Renovables,2025-02-12,111.31,117.88,107.02,115.04,512668
2131,ARCD,Arcadia Telecom,2025-02-13,8.97,9.02,8.93,8.99,156939
2132,BLHB,Blue Harbour Naval,2025-02-13,33.05,33.08,32.64,32.79,390448
2133,CALDR,Caldera Energía,2025-02-13,12.96,13.04,12.83,12.88,293089
2134,LKVW,Lakeview Alimentación,2025-02-13,11.89,11.99,11.67,11.77,303581
2135,MRDN,Meridiano Industrial,2025-02-13,35.73,36.86,35.24,36.31,211680
2136,NRTH,Northwind Farmacéutica,2025-02-13,99.41,100.95,98.02,100.84,149357
2137,OKVL,Oakvale Construcción,2025-02-13,8.64,8.70,8.64,8.67,169225
2138,PNFD,Pinefield Logística,2025-02-13,36.39,37.08,32.62,34.56,301113
2139,STNB,Stonebridge Seguros,2025-02-13,49.34,49.73,49.15,49.17,273272
2140,VGRE,Vega Renovables,2025-02-13,114.46,114.70,113.83,114.17,132199
2141,ARCD,Arcadia Telecom,2025-02-14,8.97,8.98,8.87,8.91,288791
2142,BLHB,Blue Harbour Naval,2025-02-14,32.67,32.76,32.62,32.75,342787
2143,CALDR,Caldera Energía,2025-02-14,12.95,13.42,12.73,13.41,352045
2144,LKVW,Lakeview Alimentación,2025-02-14,11.78,11.81,11.45,11.62,299228
2145,MRDN,Meridiano Industrial,2025-02-14,36.18,36.71,35.84,36.34,190900
2146,NRTH,Northwind Farmacéutica,2025-02-14,100.92,101.41,99.34,100.07,176784
2147,OKVL,Oakvale Construcción,2025-02-14,8.67,8.71,8.55,8.65,208403
2148,PNFD,Pinefield Logística,2025-02-14,34.74,35.86,33.90,34.91,270108
2149,STNB,Stonebridge Seguros,2025-02-14,48.88,53.00,48.16,52.06,473716
2150,VGRE,Vega Renovables,2025-02-14,113.41,121.36,111.67,116.90,412737
2151,ARCD,Arcadia Telecom,2025-02-17,8.97,9.36,8.95,9.17,450827
2152,BLHB,Blue Harbour Naval,2025-02-17,32.80,32.86,32.22,32.52,170332
2153,CALDR,Caldera Energía,2025-02-17,13.42,13.56,12.89,13.07,432370
2154,LKVW,Lakeview Alimentación,2025-02-17,11.56,12.00,11.27,11.80,548819
2155,MRDN,Meridiano Industrial,2025-02-17,36.55,37.04,36.24,36.84,83765
2156,NRTH,Northwind Farmacéutica,2025-02-17,100.56,102.56,96.85,98.99,361721
2157,OKVL,Oakvale Construcción,2025-02-17,8.64,8.82,8.37,8.43,243357
2158,PNFD,Pinefield Logística,2025-02-17,34.74,35.12,34.64,34.92,117786
2159,STNB,Stonebridge Seguros,2025-02-17,51.72,51.78,51.39,51.63,213681
2160,VGRE,Vega Renovables,2025-02-17,115.51,115.66,112.52,114.11,427291
2161,ARCD,Arcadia Telecom,2025-02-18,9.17,9.19,9.01,9.06,200173
2162,BLHB,Blue Harbour Naval,2025-02-18,32.51,34.26,32.50,33.30,255010
2163,CALDR,Caldera Energía,2025-02-18,13.15,13.31,13.01,13.25,248560
2164,LKVW,Lakeview Alimentación,2025-02-18,11.75,11.88,11.71,11.84,185454
2165,MRDN,Meridiano Industrial,2025-02-18,36.86,38.08,36.17,37.54,372014
2166,NRTH,Northwind Farmacéutica,2025-02-18,99.32,100.64,99.29,100.19,341416
2167,OKVL,Oakvale Construcción,2025-02-18,8.38,8.46,8.36,8.42,213315
2168,PNFD,Pinefield Logística,2025-02-18,34.79,36.01,33.76,35.71,249974
2169,STNB,Stonebridge Seguros,2025-02-18,51.52,52.57,50.95,52.21,266186
2170,VGRE,Vega Renovables,2025-02-18,114.96,115.78,114.14,114.29,222431
2171,ARCD,Arcadia Telecom,2025-02-19,9.01,9.25,8.90,9.17,230299
2172,BLHB,Blue Harbour Naval,2025-02-19,33.10,34.18,32.98,33.66,308856
2173,CALDR,Caldera Energía,2025-02-19,13.21,13.62,13.14,13.40,432684
2174,LKVW,Lakeview Alimentación,2025-02-19,11.89,11.96,11.63,11.76,195334
2175,MRDN,Meridiano Industrial,2025-02-19,37.61,37.71,36.50,37.04,467431
2176,NRTH,Northwind Farmacéutica,2025-02-19,100.64,100.96,98.12,98.95,351199
2177,OKVL,Oakvale Construcción,2025-02-19,8.41,8.44,8.33,8.37,169307
2178,PNFD,Pinefield Logística,2025-02-19,35.87,39.09,33.83,36.99,555997
2179,STNB,Stonebridge Seguros,2025-02-19,52.14,52.32,51.50,51.79,267646
2180,VGRE,Vega Renovables,2025-02-19,114.40,115.73,105.30,109.22,452210
2181,ARCD,Arcadia Telecom,2025-02-20,9.16,9.37,9.06,9.31,229364
2182,BLHB,Blue Harbour Naval,2025-02-20,33.33,34.30,33.00,33.80,230523
2183,CALDR,Caldera Energía,2025-02-20,13.35,13.62,12.91,12.98,374418
2184,LKVW,Lakeview Alimentación,2025-02-20,11.69,11.77,11.64,11.73,280030
