id,enrollment_id,assessment_type,title,score,weight,graded_on
3182,1056,coursework,Trabajo 2º trimestre,8.40,0.30,2023-03-20
3183,1056,participation,Trabajo 3º trimestre,8.70,0.10,2022-12-07
3184,1057,exam,Examen 1º trimestre,4.20,0.60,2023-06-02
3185,1057,coursework,Trabajo 2º trimestre,8.10,0.30,2023-05-03
3186,1057,participation,Trabajo 3º trimestre,10.00,0.10,2023-02-03
3187,1058,exam,Examen 1º trimestre,10.00,0.35,2025-01-04
3188,1058,exam,Examen 2º trimestre,5.90,0.35,2025-06-04
3189,1058,coursework,Trabajo 3º trimestre,6.70,0.30,2025-06-02
3190,1059,exam,Examen 1º trimestre,5.50,0.40,2024-12-02
3191,1059,practical,Trabajo 2º trimestre,6.40,0.25,2025-02-16
3192,1059,coursework,Trabajo 3º trimestre,3.70,0.25,2024-11-21
3193,1059,participation,Trabajo 1º trimestre,7.20,0.10,2025-01-24
3194,1060,exam,Examen 1º trimestre,7.80,0.35,2024-03-03
3195,1060,exam,Examen 2º trimestre,5.10,0.35,2024-02-29
3196,1060,coursework,Trabajo 3º trimestre,4.60,0.30,2023-12-12
3197,1061,exam,Examen 1º trimestre,5.90,0.35,2025-01-18
3198,1061,exam,Examen 2º trimestre,4.80,0.35,2025-01-31
3199,1061,coursework,Trabajo 3º trimestre,8.00,0.30,2025-06-04
3200,1062,exam,Examen 1º trimestre,8.70,0.35,2023-12-16
3201,1062,exam,Examen 2º trimestre,5.60,0.35,2023-12-31
3202,1062,coursework,Trabajo 3º trimestre,6.40,0.30,2023-09-14
3203,1063,exam,Examen 1º trimestre,3.90,0.40,2025-01-11
3204,1063,practical,Trabajo 2º trimestre,5.00,0.25,2025-02-09
3205,1063,coursework,Trabajo 3º trimestre,3.70,0.25,2025-02-26
3206,1063,participation,Trabajo 1º trimestre,7.40,0.10,2025-03-31
3207,1064,exam,Examen 1º trimestre,8.10,0.60,2022-10-12
3208,1064,coursework,Trabajo 2º trimestre,5.70,0.30,2023-04-07
3209,1064,participation,Trabajo 3º trimestre,6.40,0.10,2022-10-25
3210,1065,exam,Examen 1º trimestre,3.40,0.60,2022-09-30
3211,1065,coursework,Trabajo 2º trimestre,6.80,0.30,2023-01-06
3212,1065,participation,Trabajo 3º trimestre,4.30,0.10,2022-10-08
3213,1066,exam,Examen 1º trimestre,7.30,0.35,2024-01-31
3214,1066,exam,Examen 2º trimestre,7.80,0.35,2024-04-01
3215,1066,coursework,Trabajo 3º trimestre,7.70,0.30,2024-03-14
3216,1067,exam,Examen 1º trimestre,6.60,0.35,2024-09-26
3217,1067,exam,Examen 2º trimestre,7.10,0.35,2024-10-19
3218,1067,coursework,Trabajo 3º trimestre,7.30,0.30,2025-06-05
3219,1068,exam,Examen 1º trimestre,8.50,0.60,2023-12-18
3220,1068,coursework,Trabajo 2º trimestre,8.40,0.30,2024-03-12
3221,1068,participation,Trabajo 3º trimestre,7.40,0.10,2024-01-26
3222,1069,exam,Examen 1º trimestre,3.60,0.60,2024-01-03
3223,1069,coursework,Trabajo 2º trimestre,3.10,0.30,2023-10-20
3224,1069,participation,Trabajo 3º trimestre,4.90,0.10,2024-05-18
3225,1070,exam,Examen 1º trimestre,2.40,0.40,2024-11-14
3226,1070,practical,Trabajo 2º trimestre,4.30,0.25,2024-09-17
3227,1070,coursework,Trabajo 3º trimestre,5.40,0.25,2025-03-22
3228,1070,participation,Trabajo 1º trimestre,1.70,0.10,2025-05-25
3229,1071,exam,Examen 1º trimestre,4.70,0.60,2024-05-24
3230,1071,coursework,Trabajo 2º trimestre,5.50,0.30,2023-11-06
3231,1071,participation,Trabajo 3º trimestre,2.30,0.10,2023-11-13
3232,1072,exam,Examen 1º trimestre,6.40,0.35,2024-10-17
3233,1072,exam,Examen 2º trimestre,5.50,0.35,2025-03-25
3234,1072,coursework,Trabajo 3º trimestre,8.90,0.30,2024-10-08
3235,1073,exam,Examen 1º trimestre,9.40,0.40,2022-10-12
3236,1073,practical,Trabajo 2º trimestre,4.30,0.25,2022-12-31
3237,1073,coursework,Trabajo 3º trimestre,5.20,0.25,2023-05-14
3238,1073,participation,Trabajo 1º trimestre,8.10,0.10,2023-06-08
3239,1074,exam,Examen 1º trimestre,6.90,0.40,2025-03-26
3240,1074,practical,Trabajo 2º trimestre,4.70,0.25,2024-12-10
3241,1074,coursework,Trabajo 3º trimestre,5.30,0.25,2024-10-03
3242,1074,participation,Trabajo 1º trimestre,6.30,0.10,2024-09-22
3243,1075,exam,Examen 1º trimestre,4.60,0.35,2022-10-13
3244,1075,exam,Examen 2º trimestre,7.20,0.35,2022-10-04
3245,1075,coursework,Trabajo 3º trimestre,10.00,0.30,2022-11-20
3246,1076,exam,Examen 1º trimestre,7.80,0.60,2023-05-04
3247,1076,coursework,Trabajo 2º trimestre,7.40,0.30,2022-11-01
3248,1076,participation,Trabajo 3º trimestre,6.80,0.10,2023-01-27
3249,1077,exam,Examen 1º trimestre,8.60,0.40,2023-10-22
3250,1077,practical,Trabajo 2º trimestre,4.50,0.25,2024-05-04
3251,1077,coursework,Trabajo 3º trimestre,8.80,0.25,2023-11-29
3252,1077,participation,Trabajo 1º trimestre,7.50,0.10,2024-05-07
3253,1078,exam,Examen 1º trimestre,8.90,0.40,2024-10-09
3254,1078,practical,Trabajo 2º trimestre,6.80,0.25,2024-11-16
3255,1078,coursework,Trabajo 3º trimestre,4.70,0.25,2024-12-07
3256,1078,participation,Trabajo 1º trimestre,6.50,0.10,2025-05-14
3257,1079,exam,Examen 1º trimestre,6.00,0.70,2025-03-15
3258,1079,coursework,Trabajo 2º trimestre,6.00,0.30,2024-10-02
3259,1080,exam,Examen 1º trimestre,6.80,0.60,2023-11-14
3260,1080,coursework,Trabajo 2º trimestre,8.10,0.30,2023-11-14
3261,1080,participation,Trabajo 3º trimestre,6.50,0.10,2024-04-10
3262,1081,exam,Examen 1º trimestre,8.30,0.35,2023-09-17
3263,1081,exam,Examen 2º trimestre,6.90,0.35,2023-10-13
3264,1081,coursework,Trabajo 3º trimestre,9.10,0.30,2024-02-23
3265,1082,exam,Examen 1º trimestre,7.20,0.60,2022-09-23
3266,1082,coursework,Trabajo 2º trimestre,7.60,0.30,2023-06-10
3267,1082,participation,Trabajo 3º trimestre,5.40,0.10,2023-02-12
3268,1083,exam,Examen 1º trimestre,2.60,0.35,2023-04-05
3269,1083,exam,Examen 2º trimestre,5.90,0.35,2023-06-03
3270,1083,coursework,Trabajo 3º trimestre,3.90,0.30,2023-06-01
3271,1084,exam,Examen 1º trimestre,1.30,0.60,2023-01-05
3272,1084,coursework,Trabajo 2º trimestre,0.70,0.30,2022-12-07
3273,1084,participation,Trabajo 3º trimestre,4.30,0.10,2023-05-16
3274,1085,exam,Examen 1º trimestre,7.40,0.35,2023-05-07
3275,1085,exam,Examen 2º trimestre,8.50,0.35,2023-04-27
3276,1085,coursework,Trabajo 3º trimestre,6.90,0.30,2023-03-07
3277,1086,exam,Examen 1º trimestre,8.00,0.70,2025-02-24
3278,1086,coursework,Trabajo 2º trimestre,7.40,0.30,2024-12-06
3279,1087,exam,Examen 1º trimestre,6.30,0.70,2025-01-05
3280,1087,coursework,Trabajo 2º trimestre,5.60,0.30,2024-10-25
3281,1088,exam,Examen 1º trimestre,7.70,0.40,2024-03-12
3282,1088,practical,Trabajo 2º trimestre,6.60,0.25,2024-05-28
3283,1088,coursework,Trabajo 3º trimestre,4.80,0.25,2023-11-04
3284,1088,participation,Trabajo 1º trimestre,10.00,0.10,2024-04-07
3285,1089,exam,Examen 1º trimestre,7.40,0.35,2024-06-16
3286,1089,exam,Examen 2º trimestre,4.00,0.35,2024-06-03
3287,1089,coursework,Trabajo 3º trimestre,5.50,0.30,2024-06-03
3288,1090,exam,Examen 1º trimestre,9.60,0.60,2023-11-27
3289,1090,coursework,Trabajo 2º trimestre,5.90,0.30,2024-02-14
3290,1090,participation,Trabajo 3º trimestre,5.80,0.10,2024-06-11
3291,1091,exam,Examen 1º trimestre,2.20,0.70,2024-04-22
3292,1091,coursework,Trabajo 2º trimestre,5.80,0.30,2024-01-20
3293,1092,exam,Examen 1º trimestre,6.60,0.40,2023-03-10
3294,1092,practical,Trabajo 2º trimestre,6.00,0.25,2022-09-25
3295,1092,coursework,Trabajo 3º trimestre,10.00,0.25,2023-05-04
3296,1092,participation,Trabajo 1º trimestre,5.90,0.10,2023-03-01
3297,1093,exam,Examen 1º trimestre,6.50,0.60,2023-09-20
3298,1093,coursework,Trabajo 2º trimestre,7.30,0.30,2024-01-18
3299,1093,participation,Trabajo 3º trimestre,8.50,0.10,2023-11-15
3300,1094,exam,Examen 1º trimestre,4.60,0.35,2023-12-13
3301,1094,exam,Examen 2º trimestre,4.70,0.35,2024-06-04
3302,1094,coursework,Trabajo 3º trimestre,7.60,0.30,2024-04-08
3303,1095,exam,Examen 1º trimestre,6.20,0.60,2024-03-20
3304,1095,coursework,Trabajo 2º trimestre,3.90,0.30,2023-09-22
3305,1095,participation,Trabajo 3º trimestre,3.40,0.10,2024-02-29
3306,1096,exam,Examen 1º trimestre,3.30,0.60,2025-03-24
3307,1096,coursework,Trabajo 2º trimestre,7.90,0.30,2025-01-01
3308,1096,participation,Trabajo 3º trimestre,6.50,0.10,2025-01-07
3309,1097,exam,Examen 1º trimestre,5.60,0.70,2024-10-07
3310,1097,coursework,Trabajo 2º trimestre,7.80,0.30,2025-01-29
3311,1098,exam,Examen 1º trimestre,4.30,0.40,2022-11-18
3312,1098,practical,Trabajo 2º trimestre,5.50,0.25,2023-03-15
3313,1098,coursework,Trabajo 3º trimestre,5.40,0.25,2022-09-19
3314,1098,participation,Trabajo 1º trimestre,6.00,0.10,2022-12-25
3315,1099,exam,Examen 1º trimestre,6.20,0.60,2025-04-18
3316,1099,coursework,Trabajo 2º trimestre,4.70,0.30,2024-12-22
3317,1099,participation,Trabajo 3º trimestre,6.10,0.10,2025-01-09
3318,1100,exam,Examen 1º trimestre,9.40,0.40,2023-05-16
3319,1100,practical,Trabajo 2º trimestre,7.10,0.25,2023-06-19
3320,1100,coursework,Trabajo 3º trimestre,6.80,0.25,2023-04-26
3321,1100,participation,Trabajo 1º trimestre,2.20,0.10,2023-03-24
3322,1101,exam,Examen 1º trimestre,9.30,0.35,2024-06-15
3323,1101,exam,Examen 2º trimestre,6.20,0.35,2023-11-08
3324,1101,coursework,Trabajo 3º trimestre,7.10,0.30,2023-12-02
3325,1102,exam,Examen 1º trimestre,6.30,0.40,2024-01-20
3326,1102,practical,Trabajo 2º trimestre,7.80,0.25,2024-03-23
3327,1102,coursework,Trabajo 3º trimestre,4.40,0.25,2023-12-14
3328,1102,participation,Trabajo 1º trimestre,4.70,0.10,2024-02-25
3329,1103,exam,Examen 1º trimestre,4.80,0.60,2022-09-30
3330,1103,coursework,Trabajo 2º trimestre,7.70,0.30,2023-03-04
3331,1103,participation,Trabajo 3º trimestre,8.20,0.10,2023-04-05
3332,1104,exam,Examen 1º trimestre,8.00,0.40,2023-04-04
3333,1104,practical,Trabajo 2º trimestre,7.90,0.25,2023-04-08
3334,1104,coursework,Trabajo 3º trimestre,7.50,0.25,2023-05-21
3335,1104,participation,Trabajo 1º trimestre,5.60,0.10,2023-03-15
3336,1105,exam,Examen 1º trimestre,7.70,0.35,2024-05-12
3337,1105,exam,Examen 2º trimestre,4.50,0.35,2024-04-17
3338,1105,coursework,Trabajo 3º trimestre,4.60,0.30,2024-05-02
3339,1106,exam,Examen 1º trimestre,6.90,0.40,2023-12-16
3340,1106,practical,Trabajo 2º trimestre,4.50,0.25,2023-12-18
3341,1106,coursework,Trabajo 3º trimestre,4.90,0.25,2023-10-25
3342,1106,participation,Trabajo 1º trimestre,8.90,0.10,2024-02-27
3343,1107,exam,Examen 1º trimestre,9.10,0.35,2024-12-09
3344,1107,exam,Examen 2º trimestre,9.40,0.35,2025-05-24
3345,1107,coursework,Trabajo 3º trimestre,8.50,0.30,2024-10-01
3346,1108,exam,Examen 1º trimestre,9.60,0.70,2024-11-18
3347,1108,coursework,Trabajo 2º trimestre,8.40,0.30,2025-05-02
3348,1109,exam,Examen 1º trimestre,8.00,0.60,2023-04-19
3349,1109,coursework,Trabajo 2º trimestre,8.70,0.30,2023-02-15
3350,1109,participation,Trabajo 3º trimestre,5.90,0.10,2023-04-13
3351,1110,exam,Examen 1º trimestre,5.20,0.35,2023-03-22
3352,1110,exam,Examen 2º trimestre,3.90,0.35,2023-05-28
3353,1110,coursework,Trabajo 3º trimestre,8.20,0.30,2023-06-10
3354,1111,exam,Examen 1º trimestre,2.70,0.40,2023-05-26
3355,1111,practical,Trabajo 2º trimestre,7.10,0.25,2022-12-06
3356,1111,coursework,Trabajo 3º trimestre,6.40,0.25,2022-11-19
3357,1111,participation,Trabajo 1º trimestre,6.40,0.10,2022-11-08
3358,1112,exam,Examen 1º trimestre,6.70,0.60,2023-03-16
3359,1112,coursework,Trabajo 2º trimestre,4.00,0.30,2022-09-29
3360,1112,participation,Trabajo 3º trimestre,4.60,0.10,2022-11-03
3361,1113,exam,Examen 1º trimestre,7.50,0.70,2024-06-09
3362,1113,coursework,Trabajo 2º trimestre,7.90,0.30,2024-05-27
3363,1114,exam,Examen 1º trimestre,7.70,0.40,2023-04-08
3364,1114,practical,Trabajo 2º trimestre,3.20,0.25,2023-02-21
3365,1114,coursework,Trabajo 3º trimestre,7.40,0.25,2023-06-04
3366,1114,participation,Trabajo 1º trimestre,7.20,0.10,2023-01-13
3367,1115,exam,Examen 1º trimestre,5.50,0.40,2023-05-10
3368,1115,practical,Trabajo 2º trimestre,4.00,0.25,2023-05-08
3369,1115,coursework,Trabajo 3º trimestre,6.50,0.25,2023-01-13
3370,1115,participation,Trabajo 1º trimestre,4.10,0.10,2022-11-19
3371,1116,exam,Examen 1º trimestre,6.90,0.40,2023-05-02
3372,1116,practical,Trabajo 2º trimestre,8.30,0.25,2022-12-07
3373,1116,coursework,Trabajo 3º trimestre,7.30,0.25,2023-02-27
3374,1116,participation,Trabajo 1º trimestre,5.80,0.10,2023-03-23
3375,1117,exam,Examen 1º trimestre,3.60,0.70,2023-01-16
3376,1117,coursework,Trabajo 2º trimestre,6.40,0.30,2022-12-09
3377,1118,exam,Examen 1º trimestre,5.40,0.70,2023-10-20
3378,1118,coursework,Trabajo 2º trimestre,9.90,0.30,2023-10-26
3379,1119,exam,Examen 1º trimestre,8.40,0.35,2025-05-23
3380,1119,exam,Examen 2º trimestre,3.90,0.35,2025-02-02
3381,1119,coursework,Trabajo 3º trimestre,7.40,0.30,2024-12-16
3382,1120,exam,Examen 1º trimestre,7.40,0.35,2024-01-12
3383,1120,exam,Examen 2º trimestre,6.50,0.35,2024-06-03
3384,1120,coursework,Trabajo 3º trimestre,6.50,0.30,2023-10-02
3385,1121,exam,Examen 1º trimestre,8.20,0.40,2023-01-17
3386,1121,practical,Trabajo 2º trimestre,8.30,0.25,2022-12-09
3387,1121,coursework,Trabajo 3º trimestre,5.00,0.25,2023-03-18
3388,1121,participation,Trabajo 1º trimestre,5.80,0.10,2023-01-22
3389,1122,exam,Examen 1º trimestre,6.70,0.60,2025-04-30
3390,1122,coursework,Trabajo 2º trimestre,7.80,0.30,2025-01-10
3391,1122,participation,Trabajo 3º trimestre,4.70,0.10,2024-09-12
3392,1123,exam,Examen 1º trimestre,3.90,0.35,2023-10-21
3393,1123,exam,Examen 2º trimestre,4.10,0.35,2023-11-25
3394,1123,coursework,Trabajo 3º trimestre,4.60,0.30,2024-05-02
3395,1124,exam,Examen 1º trimestre,8.20,0.35,2025-06-19
3396,1124,exam,Examen 2º trimestre,8.30,0.35,2024-10-04
3397,1124,coursework,Trabajo 3º trimestre,4.40,0.30,2025-02-20
3398,1125,exam,Examen 1º trimestre,7.60,0.70,2024-04-21
3399,1125,coursework,Trabajo 2º trimestre,4.30,0.30,2024-01-18
3400,1126,exam,Examen 1º trimestre,7.00,0.40,2023-12-24
3401,1126,practical,Trabajo 2º trimestre,7.80,0.25,2023-11-16
3402,1126,coursework,Trabajo 3º trimestre,7.30,0.25,2024-05-11
3403,1126,participation,Trabajo 1º trimestre,6.70,0.10,2024-02-22
3404,1127,exam,Examen 1º trimestre,5.50,0.60,2022-10-25
3405,1127,coursework,Trabajo 2º trimestre,6.40,0.30,2023-03-16
3406,1127,participation,Trabajo 3º trimestre,7.20,0.10,2023-05-09
3407,1128,exam,Examen 1º trimestre,6.20,0.40,2024-12-23
3408,1128,practical,Trabajo 2º trimestre,6.10,0.25,2025-05-26
3409,1128,coursework,Trabajo 3º trimestre,4.00,0.25,2025-03-19
3410,1128,participation,Trabajo 1º trimestre,4.90,0.10,2025-06-09
3411,1129,exam,Examen 1º trimestre,6.90,0.70,2025-04-20
3412,1129,coursework,Trabajo 2º trimestre,9.40,0.30,2025-06-02
3413,1130,exam,Examen 1º trimestre,6.90,0.70,2023-02-20
3414,1130,coursework,Trabajo 2º trimestre,4.10,0.30,2023-03-20
3415,1131,exam,Examen 1º trimestre,7.00,0.60,2023-04-29
3416,1131,coursework,Trabajo 2º trimestre,4.60,0.30,2022-12-21
3417,1131,participation,Trabajo 3º trimestre,5.30,0.10,2023-05-04
3418,1132,exam,Examen 1º trimestre,6.50,0.70,2024-01-09
3419,1132,coursework,Trabajo 2º trimestre,9.10,0.30,2024-03-16
3420,1133,exam,Examen 1º trimestre,6.10,0.70,2025-04-15
3421,1133,coursework,Trabajo 2º trimestre,5.00,0.30,2025-02-21
3422,1134,exam,Examen 1º trimestre,4.80,0.35,2022-11-28
3423,1134,exam,Examen 2º trimestre,8.20,0.35,2022-10-10
3424,1134,coursework,Trabajo 3º trimestre,7.80,0.30,2023-03-25
3425,1135,exam,Examen 1º trimestre,3.70,0.40,2023-11-13
3426,1135,practical,Trabajo 2º trimestre,8.00,0.25,2023-12-29
3427,1135,coursework,Trabajo 3º trimestre,1.20,0.25,2024-05-01
3428,1135,participation,Trabajo 1º trimestre,6.50,0.10,2023-10-16
3429,1136,exam,Examen 1º trimestre,6.30,0.40,2025-02-16
3430,1136,practical,Trabajo 2º trimestre,3.80,0.25,2025-03-05
3431,1136,coursework,Trabajo 3º trimestre,7.00,0.25,2024-12-13
3432,1136,participation,Trabajo 1º trimestre,6.20,0.10,2025-06-16
3433,1137,exam,Examen 1º trimestre,7.00,0.60,2024-10-30
3434,1137,coursework,Trabajo 2º trimestre,8.30,0.30,2024-10-17
3435,1137,participation,Trabajo 3º trimestre,6.80,0.10,2024-11-03
3436,1138,exam,Examen 1º trimestre,8.20,0.60,2024-05-12
3437,1138,coursework,Trabajo 2º trimestre,8.60,0.30,2023-10-24
3438,1138,participation,Trabajo 3º trimestre,7.00,0.10,2023-11-06
3439,1139,exam,Examen 1º trimestre,3.90,0.40,2023-02-16
3440,1139,practical,Trabajo 2º trimestre,4.00,0.25,2023-05-16
3441,1139,coursework,Trabajo 3º trimestre,6.40,0.25,2023-05-03
3442,1139,participation,Trabajo 1º trimestre,4.40,0.10,2023-06-15
3443,1140,exam,Examen 1º trimestre,6.00,0.60,2022-11-08
3444,1140,coursework,Trabajo 2º trimestre,5.50,0.30,2023-06-18
3445,1140,participation,Trabajo 3º trimestre,7.50,0.10,2022-10-24
3446,1141,exam,Examen 1º trimestre,10.00,0.60,2023-09-26
3447,1141,coursework,Trabajo 2º trimestre,6.80,0.30,2023-09-11
3448,1141,participation,Trabajo 3º trimestre,7.60,0.10,2023-11-24
3449,1142,exam,Examen 1º trimestre,8.70,0.60,2024-05-09
3450,1142,coursework,Trabajo 2º trimestre,7.20,0.30,2023-11-19
3451,1142,participation,Trabajo 3º trimestre,8.00,0.10,2023-10-11
3452,1143,exam,Examen 1º trimestre,5.80,0.35,2024-04-23
3453,1143,exam,Examen 2º trimestre,5.90,0.35,2024-02-29
3454,1143,coursework,Trabajo 3º trimestre,6.10,0.30,2024-05-08
3455,1144,exam,Examen 1º trimestre,7.50,0.40,2024-01-13
3456,1144,practical,Trabajo 2º trimestre,6.90,0.25,2024-02-27
3457,1144,coursework,Trabajo 3º trimestre,6.20,0.25,2024-01-19
3458,1144,participation,Trabajo 1º trimestre,7.50,0.10,2024-01-19
3459,1145,exam,Examen 1º trimestre,7.80,0.60,2025-06-12
3460,1145,coursework,Trabajo 2º trimestre,6.00,0.30,2025-01-08
3461,1145,participation,Trabajo 3º trimestre,6.30,0.10,2025-02-06
3462,1146,exam,Examen 1º trimestre,6.00,0.60,2023-02-26
3463,1146,coursework,Trabajo 2º trimestre,8.70,0.30,2023-04-14
3464,1146,participation,Trabajo 3º trimestre,8.10,0.10,2022-12-11
3465,1147,exam,Examen 1º trimestre,6.20,0.40,2024-05-29
3466,1147,practical,Trabajo 2º trimestre,6.90,0.25,2023-11-02
3467,1147,coursework,Trabajo 3º trimestre,4.80,0.25,2023-11-30
3468,1147,participation,Trabajo 1º trimestre,3.30,0.10,2024-04-01
3469,1148,exam,Examen 1º trimestre,8.20,0.35,2024-03-02
3470,1148,exam,Examen 2º trimestre,5.90,0.35,2024-01-09
3471,1148,coursework,Trabajo 3º trimestre,8.40,0.30,2024-06-17
3472,1149,exam,Examen 1º trimestre,5.60,0.60,2025-02-23
3473,1149,coursework,Trabajo 2º trimestre,8.60,0.30,2025-05-02
3474,1149,participation,Trabajo 3º trimestre,7.70,0.10,2024-11-27
3475,1150,exam,Examen 1º trimestre,7.00,0.70,2024-05-31
3476,1150,coursework,Trabajo 2º trimestre,8.30,0.30,2024-03-31
3477,1151,exam,Examen 1º trimestre,7.20,0.35,2023-01-16
3478,1151,exam,Examen 2º trimestre,6.60,0.35,2022-12-29
3479,1151,coursework,Trabajo 3º trimestre,9.80,0.30,2023-05-23
3480,1152,exam,Examen 1º trimestre,10.00,0.70,2023-10-14
3481,1152,coursework,Trabajo 2º trimestre,9.10,0.30,2023-10-27
3482,1153,exam,Examen 1º trimestre,5.60,0.70,2023-02-18
3483,1153,coursework,Trabajo 2º trimestre,7.70,0.30,2023-05-27
3484,1154,exam,Examen 1º trimestre,5.50,0.70,2025-04-16
3485,1154,coursework,Trabajo 2º trimestre,4.50,0.30,2024-12-27
3486,1155,exam,Examen 1º trimestre,1.80,0.40,2022-09-12
3487,1155,practical,Trabajo 2º trimestre,6.10,0.25,2022-12-29
3488,1155,coursework,Trabajo 3º trimestre,4.70,0.25,2022-09-15
3489,1155,participation,Trabajo 1º trimestre,6.50,0.10,2022-10-06
3490,1156,exam,Examen 1º trimestre,6.20,0.35,2025-01-08
3491,1156,exam,Examen 2º trimestre,5.30,0.35,2025-01-18
3492,1156,coursework,Trabajo 3º trimestre,3.70,0.30,2025-02-03
3493,1157,exam,Examen 1º trimestre,2.80,0.60,2023-03-07
3494,1157,coursework,Trabajo 2º trimestre,4.70,0.30,2022-12-11
3495,1157,participation,Trabajo 3º trimestre,5.20,0.10,2023-03-03
3496,1158,exam,Examen 1º trimestre,2.70,0.70,2023-06-16
3497,1158,coursework,Trabajo 2º trimestre,5.70,0.30,2023-04-17
3498,1159,exam,Examen 1º trimestre,2.00,0.70,2025-01-16
3499,1159,coursework,Trabajo 2º trimestre,3.50,0.30,2025-02-08
3500,1160,exam,Examen 1º trimestre,8.30,0.40,2023-01-02
3501,1160,practical,Trabajo 2º trimestre,5.40,0.25,2023-01-21
3502,1160,coursework,Trabajo 3º trimestre,4.10,0.25,2023-01-18
3503,1160,participation,Trabajo 1º trimestre,3.10,0.10,2023-02-22
3504,1161,exam,Examen 1º trimestre,8.20,0.60,2024-01-09
3505,1161,coursework,Trabajo 2º trimestre,9.00,0.30,2023-10-26
3506,1161,participation,Trabajo 3º trimestre,8.30,0.10,2023-10-23
3507,1162,exam,Examen 1º trimestre,7.10,0.70,2024-02-04
3508,1162,coursework,Trabajo 2º trimestre,7.00,0.30,2023-11-28
3509,1163,exam,Examen 1º trimestre,8.30,0.40,2022-11-04
3510,1163,practical,Trabajo 2º trimestre,4.50,0.25,2022-09-20
3511,1163,coursework,Trabajo 3º trimestre,10.00,0.25,2023-04-04
3512,1163,participation,Trabajo 1º trimestre,4.50,0.10,2023-05-03
3513,1164,exam,Examen 1º trimestre,9.00,0.35,2025-05-02
3514,1164,exam,Examen 2º trimestre,6.70,0.35,2025-02-20
3515,1164,coursework,Trabajo 3º trimestre,8.30,0.30,2025-04-09
3516,1165,exam,Examen 1º trimestre,7.80,0.60,2025-02-05
3517,1165,coursework,Trabajo 2º trimestre,4.80,0.30,2025-02-20
3518,1165,participation,Trabajo 3º trimestre,4.40,0.10,2024-10-04
3519,1166,exam,Examen 1º trimestre,3.80,0.35,2023-02-06
3520,1166,exam,Examen 2º trimestre,3.20,0.35,2023-05-10
3521,1166,coursework,Trabajo 3º trimestre,3.90,0.30,2022-11-13
3522,1167,exam,Examen 1º trimestre,6.40,0.35,2024-04-11
3523,1167,exam,Examen 2º trimestre,6.70,0.35,2024-01-05
3524,1167,coursework,Trabajo 3º trimestre,4.40,0.30,2023-12-06
3525,1168,exam,Examen 1º trimestre,6.60,0.40,2023-04-10
3526,1168,practical,Trabajo 2º trimestre,2.90,0.25,2023-02-06
3527,1168,coursework,Trabajo 3º trimestre,5.30,0.25,2023-02-13
