id,vehicle_id,dealership_id,service_date,mileage_km,service_type,parts_cost,labour_cost,total_cost
2525,436,,2020-01-27,36545,Oil and filter change,88.41,40.32,128.73
2526,436,,2022-09-05,65904,Routine service,64.10,88.80,152.90
2527,436,2,2023-05-23,73923,Routine service,107.51,84.00,191.51
2528,436,8,2023-09-03,77099,Tyre replacement,583.65,46.56,630.21
2529,437,8,2023-05-22,30420,Tyre replacement,174.21,46.08,220.29
2530,437,3,2023-08-04,33931,Brake replacement,199.14,82.08,281.22
2531,437,9,2024-02-16,43233,Suspension repair,460.17,133.92,594.09
2532,437,14,2024-04-08,45701,Routine service,85.73,79.20,164.93
2533,437,,2025-05-24,65206,Oil and filter change,39.61,36.48,76.09
2534,438,28,2014-11-25,395,Battery replacement,164.54,29.76,194.30
2535,438,6,2014-12-05,724,Routine service,172.19,83.52,255.71
2536,438,21,2015-07-22,8268,Routine service,139.04,67.68,206.72
2537,438,15,2015-09-02,9651,Oil and filter change,59.49,39.36,98.85
2538,438,8,2016-12-04,24771,Routine service,172.35,63.36,235.71
2539,438,,2018-04-16,41175,Routine service,80.80,61.92,142.72
2540,438,,2022-01-14,86271,Bodywork repair,660.06,290.88,950.94
2541,438,,2022-09-12,94210,Routine service,179.33,71.52,250.85
2542,438,,2024-02-22,111603,Routine service,174.05,66.24,240.29
2543,438,16,2024-05-21,114534,Tyre replacement,289.44,59.52,348.96
2544,439,13,2025-01-10,20661,Tyre replacement,163.77,47.52,211.29
2545,440,8,2010-09-13,3377,Tyre replacement,546.16,43.68,589.84
2546,440,24,2010-10-23,4541,Oil and filter change,75.33,40.80,116.13
2547,440,15,2011-09-04,13742,Oil and filter change,87.47,37.44,124.91
2548,440,15,2012-04-16,20293,Routine service,141.59,76.80,218.39
2549,440,21,2013-10-23,36451,Battery replacement,99.92,26.40,126.32
2550,440,,2015-03-03,50892,Oil and filter change,47.78,45.60,93.38
2551,440,,2015-08-17,55754,Routine service,172.53,78.24,250.77
2552,440,,2016-04-08,62596,Tyre replacement,599.10,54.24,653.34
2553,440,,2017-05-08,74097,Oil and filter change,36.63,44.16,80.79
2554,440,,2017-12-03,80182,Tyre replacement,287.01,56.64,343.65
2555,440,,2018-03-28,83530,Routine service,120.25,81.60,201.85
2556,440,,2019-05-17,95613,Oil and filter change,86.91,47.04,133.95
2557,440,28,2019-11-16,100941,Oil and filter change,81.83,45.12,126.95
2558,440,9,2020-04-12,105250,Routine service,116.24,70.56,186.80
2559,440,,2023-02-07,135267,Routine service,166.74,67.20,233.94
2560,441,21,2025-06-20,6957,Routine service,168.91,69.60,238.51
2561,442,3,2024-02-08,15459,Oil and filter change,67.80,40.80,108.60
2562,442,8,2024-09-19,22811,Brake replacement,238.59,113.76,352.35
2563,443,10,2020-01-19,4443,Oil and filter change,39.37,33.60,72.97
2564,443,26,2020-10-13,17974,Routine service,66.59,85.92,152.51
2565,443,7,2021-10-27,37109,Routine service,70.87,63.36,134.23
2566,443,,2023-01-01,58870,Oil and filter change,41.63,41.28,82.91
2567,443,,2024-10-09,91537,Routine service,115.44,62.88,178.32
2568,443,,2025-03-27,100070,Brake replacement,225.07,111.84,336.91
2569,445,26,2019-11-17,10852,Brake replacement,276.08,103.68,379.76
2570,445,28,2020-08-06,21345,Routine service,85.83,72.96,158.79
2571,445,19,2020-08-08,21779,Oil and filter change,51.23,35.52,86.75
2572,445,,2022-11-12,54381,Oil and filter change,53.66,35.04,88.70
2573,445,,2023-03-29,59847,Routine service,142.40,67.20,209.60
2574,445,15,2023-08-25,65792,Oil and filter change,88.33,36.48,124.81
2575,445,,2024-12-24,85223,Oil and filter change,50.87,37.44,88.31
2576,446,6,2024-12-23,1741,Oil and filter change,77.61,33.12,110.73
2577,446,9,2025-01-10,2395,Battery replacement,197.30,23.04,220.34
2578,447,15,2014-04-20,747,Routine service,141.37,65.76,207.13
2579,447,4,2014-11-29,4373,Brake replacement,120.65,106.08,226.73
2580,447,,2017-03-15,17980,Battery replacement,196.01,22.08,218.09
2581,447,27,2017-12-07,22321,Brake replacement,276.49,82.56,359.05
2582,447,,2018-01-12,22906,Tyre replacement,186.55,56.16,242.71
2583,447,,2019-06-23,31474,Brake replacement,99.78,89.76,189.54
2584,447,,2020-09-02,38579,Oil and filter change,82.32,43.68,126.00
2585,447,23,2021-09-19,44789,Battery replacement,179.18,23.52,202.70
2586,447,,2022-04-23,48301,Routine service,168.12,72.00,240.12
2587,447,2,2022-10-19,51211,Routine service,93.86,76.32,170.18
2588,447,,2024-06-28,61258,Oil and filter change,53.06,33.12,86.18
2589,447,11,2025-06-14,66964,Oil and filter change,79.66,36.00,115.66
2590,447,,2025-06-27,67225,Routine service,66.28,69.12,135.40
2591,448,9,2019-02-17,1883,Brake replacement,284.93,102.24,387.17
2592,448,4,2020-07-10,4670,Oil and filter change,69.05,35.04,104.09
2593,448,10,2020-09-28,5443,Oil and filter change,87.50,36.96,124.46
2594,448,,2021-06-03,6466,Routine service,175.14,77.76,252.90
2595,448,,2022-11-14,9363,Brake replacement,312.81,112.80,425.61
2596,448,13,2023-05-07,10315,Routine service,132.57,88.32,220.89
2597,448,23,2025-06-16,14537,Brake replacement,283.80,92.64,376.44
2598,449,13,2015-10-21,33461,Brake replacement,177.90,99.36,277.26
2599,449,21,2015-11-12,34264,Routine service,112.73,63.36,176.09
2600,449,,2017-08-19,57837,Routine service,179.35,88.32,267.67
2601,449,,2018-04-18,66668,Brake replacement,195.97,98.40,294.37
2602,449,,2018-07-09,69660,Routine service,115.25,82.56,197.81
2603,449,10,2018-09-20,72324,Oil and filter change,79.80,35.04,114.84
2604,449,8,2019-02-09,77506,Oil and filter change,86.64,48.00,134.64
2605,449,,2020-10-26,100312,Routine service,80.97,61.92,142.89
2606,449,,2021-10-03,112792,Clutch repair,362.53,275.52,638.05
2607,449,2,2021-10-18,113340,Brake replacement,255.91,108.48,364.39
2608,449,22,2022-01-20,116770,Routine service,145.10,84.48,229.58
2609,449,8,2024-03-25,145780,Tyre replacement,473.63,57.60,531.23
2610,450,14,2016-06-01,4742,Routine service,96.40,80.16,176.56
2611,450,7,2017-01-03,10219,Timing belt replacement,559.99,195.36,755.35
2612,450,20,2017-09-17,16736,Tyre replacement,483.52,56.16,539.68
2613,450,,2018-12-28,28579,Battery replacement,128.57,26.88,155.45
2614,450,,2019-01-25,29421,Oil and filter change,79.60,41.76,121.36
2615,450,,2019-03-09,30379,Brake replacement,297.80,84.00,381.80
2616,450,13,2019-07-08,33448,Oil and filter change,46.61,35.04,81.65
2617,450,29,2021-05-01,50261,Routine service,135.12,87.36,222.48
2618,450,,2022-05-02,59542,Oil and filter change,67.31,36.00,103.31
2619,450,,2023-01-27,66389,Brake replacement,276.38,111.84,388.22
2620,450,13,2023-05-26,69407,Battery replacement,102.49,27.36,129.85
2621,451,4,2021-01-19,734,Routine service,177.37,85.44,262.81
2622,451,6,2022-03-02,10376,Routine service,60.42,68.16,128.58
2623,451,17,2023-04-21,20207,Routine service,158.18,75.84,234.02
2624,451,,2024-05-11,29352,Oil and filter change,40.39,42.72,83.11
2625,451,,2024-05-11,30224,Battery replacement,191.37,21.60,212.97
2626,452,27,2022-01-12,17504,Tyre replacement,293.38,47.04,340.42
2627,452,,2022-10-26,22391,Oil and filter change,53.40,44.64,98.04
2628,452,19,2022-11-29,23040,Clutch repair,565.74,293.76,859.50
2629,452,2,2022-12-10,23809,Brake replacement,222.96,96.48,319.44
2630,452,,2023-01-24,24413,Routine service,145.81,87.84,233.65
2631,452,,2023-12-20,29543,Routine service,117.36,85.92,203.28
2632,452,,2024-07-07,32949,Brake replacement,159.68,116.16,275.84
2633,453,26,2025-04-01,48504,Battery replacement,178.75,23.52,202.27
2634,453,13,2025-06-02,50534,Suspension repair,174.22,124.32,298.54
2635,453,,2025-06-21,51157,Battery replacement,116.70,25.44,142.14
2636,454,2,2025-05-31,2552,Oil and filter change,80.17,43.20,123.37
2637,455,23,2023-09-08,1531,Air conditioning service,81.99,71.04,153.03
2638,455,25,2024-08-08,16617,Air conditioning service,96.07,62.88,158.95
2639,456,13,2018-09-08,12156,Tyre replacement,310.19,59.04,369.23
2640,456,29,2019-01-09,16903,Brake replacement,224.53,89.76,314.29
2641,456,8,2020-03-15,33536,Timing belt replacement,521.09,266.88,787.97
2642,456,1,2020-11-28,43492,Routine service,170.96,84.48,255.44
2643,456,14,2021-12-19,58389,Routine service,156.41,77.28,233.69
2644,456,12,2022-11-22,71433,Routine service,128.74,84.00,212.74
2645,458,18,2022-05-11,6641,Tyre replacement,398.81,42.72,441.53
2646,458,19,2023-03-12,25570,Oil and filter change,77.82,36.00,113.82
2647,458,30,2024-01-12,44562,Clutch repair,641.36,292.32,933.68
2648,458,16,2024-06-28,54989,Tyre replacement,355.76,45.60,401.36
2649,459,17,2021-10-15,1605,Routine service,177.59,84.96,262.55
2650,459,21,2023-01-07,18365,Air conditioning service,45.29,65.28,110.57
2651,459,10,2023-10-01,28332,Air conditioning service,41.44,63.36,104.80
2652,459,5,2023-12-13,31057,Routine service,68.57,77.76,146.33
2653,460,28,2013-06-10,22343,Routine service,114.00,67.20,181.20
2654,460,26,2014-01-16,33194,Routine service,94.71,89.28,183.99
2655,460,18,2014-05-24,39507,Suspension repair,219.73,165.60,385.33
2656,460,8,2014-10-01,45919,Routine service,107.83,71.52,179.35
2657,460,18,2014-12-05,49125,Tyre replacement,439.64,46.08,485.72
2658,460,19,2016-11-07,83799,Routine service,159.64,72.00,231.64
2659,460,20,2018-03-30,108856,Oil and filter change,35.90,43.20,79.10
2660,460,25,2018-08-12,115514,Brake replacement,105.20,100.80,206.00
2661,460,2,2019-12-14,139633,Routine service,115.28,62.40,177.68
2662,460,11,2020-06-28,149350,Oil and filter change,43.24,44.64,87.88
2663,460,,2021-08-02,169079,Routine service,84.87,87.84,172.71
2664,460,17,2021-11-15,174258,Routine service,128.05,63.84,191.89
2665,460,,2022-03-10,179930,Routine service,155.06,64.80,219.86
2666,460,17,2022-05-01,182495,Oil and filter change,53.95,36.96,90.91
2667,460,,2023-08-06,205282,Routine service,78.19,73.92,152.11
2668,460,,2024-12-18,229944,Oil and filter change,68.89,35.04,103.93
2669,461,4,2023-03-16,18580,Battery replacement,144.99,27.84,172.83
2670,461,4,2023-12-28,31156,Routine service,79.43,84.96,164.39
2671,461,20,2024-11-28,45880,Tyre replacement,310.29,48.00,358.29
2672,461,21,2024-12-16,46669,Routine service,179.23,64.80,244.03
2673,461,22,2024-12-21,46888,Clutch repair,601.23,234.72,835.95
2674,462,18,2023-11-23,26392,Routine service,123.62,81.12,204.74
2675,462,11,2024-06-06,32421,Routine service,161.87,84.96,246.83
2676,462,,2025-06-22,44140,Tyre replacement,564.71,60.00,624.71
2677,463,7,2018-04-13,13224,Brake replacement,289.30,96.96,386.26
2678,463,29,2018-11-29,20607,Battery replacement,198.96,29.76,228.72
2679,463,24,2019-02-10,22950,Clutch repair,758.74,315.36,1074.10
2680,463,16,2019-08-03,28536,Suspension repair,264.23,150.24,414.47
2681,463,14,2019-10-13,30815,Routine service,175.75,76.32,252.07
2682,463,8,2019-11-20,32034,Oil and filter change,46.62,41.76,88.38
2683,463,26,2024-06-14,85576,Routine service,124.03,85.92,209.95
2684,463,24,2025-03-30,94852,Routine service,60.41,82.56,142.97
2685,464,24,2017-01-02,2978,Routine service,62.06,77.28,139.34
2686,464,27,2020-07-06,44000,Suspension repair,246.94,125.28,372.22
2687,464,,2020-10-07,46978,Routine service,107.82,70.08,177.90
2688,464,,2022-06-05,66385,Clutch repair,406.64,304.32,710.96
2689,464,,2022-10-24,70900,Air conditioning service,78.65,68.16,146.81
2690,464,,2023-03-07,75191,Routine service,97.83,77.28,175.11
2691,464,,2023-03-12,75692,Brake replacement,131.70,82.56,214.26
2692,464,,2023-09-22,81564,Routine service,154.59,67.20,221.79
2693,464,,2025-05-19,100939,Timing belt replacement,522.43,253.92,776.35
2694,465,16,2020-04-07,3148,Routine service,91.52,74.40,165.92
2695,465,5,2020-05-13,4228,Brake replacement,217.76,102.72,320.48
2696,465,20,2020-07-01,5697,Battery replacement,163.65,23.52,187.17
2697,465,21,2020-11-18,9895,Routine service,68.12,74.88,143.00
2698,465,26,2022-09-10,29716,Oil and filter change,64.84,42.24,107.08
2699,465,27,2022-10-10,30615,Routine service,81.02,64.32,145.34
2700,466,12,2023-12-15,2356,Routine service,91.68,63.36,155.04
2701,467,22,2024-11-03,38502,Routine service,123.60,68.16,191.76
2702,468,20,2023-03-14,15175,Routine service,83.69,89.76,173.45
2703,468,23,2023-07-25,20766,Brake replacement,110.14,84.96,195.10
2704,468,2,2024-06-25,34890,Oil and filter change,79.76,42.24,122.00
2705,468,15,2025-01-16,43507,Brake replacement,311.30,86.40,397.70
2706,469,28,2020-11-11,10833,Brake replacement,291.48,88.32,379.80
2707,469,25,2021-09-27,19609,Routine service,93.86,64.32,158.18
2708,469,2,2021-12-09,21611,Oil and filter change,81.25,40.32,121.57
2709,469,8,2022-06-03,26438,Air conditioning service,44.96,60.96,105.92
2710,469,22,2022-09-27,29619,Oil and filter change,51.50,42.72,94.22
2711,470,11,2018-01-24,40002,Suspension repair,423.47,146.40,569.87
2712,470,9,2018-07-20,48776,Routine service,163.54,72.48,236.02
2713,470,8,2018-09-18,51750,Oil and filter change,43.11,42.24,85.35
2714,470,,2019-04-28,62754,Routine service,177.95,75.36,253.31
2715,470,,2019-05-15,63597,Routine service,83.60,73.44,157.04
2716,470,,2020-09-10,87588,Tyre replacement,595.77,54.24,650.01
2717,470,,2023-03-15,132994,Routine service,63.82,82.08,145.90
2718,470,11,2023-09-07,141718,Routine service,165.05,69.60,234.65
2719,470,,2025-01-13,166205,Oil and filter change,53.11,40.80,93.91
2720,470,16,2025-02-16,167890,Air conditioning service,53.74,58.08,111.82
2721,471,10,2021-11-01,9801,Tyre replacement,610.78,49.44,660.22
2722,471,8,2021-11-04,10462,Routine service,141.31,85.92,227.23
2723,471,25,2022-08-06,17185,Tyre replacement,619.24,43.68,662.92
2724,471,6,2022-08-10,17571,Routine service,83.57,75.36,158.93
2725,471,,2025-04-19,43401,Clutch repair,375.63,257.28,632.91
2726,472,29,2016-08-01,16775,Tyre replacement,259.98,45.12,305.10
2727,472,,2018-10-12,45039,Routine service,121.58,64.80,186.38
2728,472,,2020-12-24,73373,Oil and filter change,41.70,34.56,76.26
2729,472,,2021-01-10,73973,Routine service,70.90,80.16,151.06
2730,472,,2021-06-10,79294,Routine service,102.09,82.08,184.17
2731,472,,2022-03-08,88845,Oil and filter change,50.08,40.80,90.88
2732,472,,2022-09-01,95082,Oil and filter change,82.80,45.60,128.40
2733,472,,2023-05-02,103646,Oil and filter change,40.45,40.80,81.25
2734,472,,2023-11-10,110413,Air conditioning service,109.67,59.04,168.71
2735,472,,2024-11-18,123593,Brake replacement,147.42,85.92,233.34
2736,473,24,2013-10-02,1369,Routine service,110.94,63.36,174.30
2737,473,18,2013-12-22,4948,Battery replacement,92.90,29.28,122.18
2738,473,27,2014-10-12,17938,Suspension repair,144.82,144.48,289.30
2739,473,4,2015-08-13,31413,Routine service,83.32,83.52,166.84
2740,473,19,2015-11-10,35346,Routine service,128.44,83.04,211.48
2741,473,27,2016-08-28,48247,Oil and filter change,40.32,36.00,76.32
2742,473,1,2018-02-16,71973,Routine service,98.31,71.04,169.35
2743,473,29,2018-11-23,84344,Oil and filter change,89.02,46.08,135.10
2744,473,,2020-04-05,106391,Routine service,111.99,83.52,195.51
2745,473,,2020-12-21,117879,Routine service,81.20,79.68,160.88
2746,473,,2021-03-05,121148,Clutch repair,678.28,328.32,1006.60
2747,473,6,2021-05-14,124241,Routine service,72.83,88.80,161.63
2748,473,,2022-07-30,143770,Routine service,68.57,79.68,148.25
2749,473,2,2024-04-07,171030,Bodywork repair,493.67,265.44,759.11
2750,474,10,2024-07-19,10364,Tyre replacement,161.94,49.44,211.38
2751,475,11,2023-10-24,1044,Oil and filter change,42.01,47.52,89.53
2752,476,17,2021-02-10,83,Tyre replacement,379.80,57.60,437.40
2753,476,11,2022-04-18,11652,Suspension repair,187.97,156.48,344.45
2754,476,16,2023-07-05,23602,Oil and filter change,71.23,46.56,117.79
2755,476,,2024-05-22,32288,Routine service,176.78,79.68,256.46
2756,477,6,2017-11-23,26773,Oil and filter change,57.05,40.32,97.37
2757,477,28,2019-09-11,46604,Routine service,122.10,85.92,208.02
2758,477,,2019-10-09,47449,Brake replacement,160.23,93.12,253.35
2759,477,,2019-10-14,48067,Oil and filter change,50.92,36.96,87.88
2760,477,,2020-03-01,51795,Routine service,120.63,84.96,205.59
2761,477,,2021-01-18,61545,Clutch repair,483.13,264.00,747.13
2762,477,,2022-06-05,76727,Brake replacement,241.68,104.16,345.84
2763,477,,2023-01-18,83579,Battery replacement,174.79,24.48,199.27
2764,477,21,2024-01-07,94264,Oil and filter change,63.14,42.72,105.86
2765,477,,2024-01-22,94866,Routine service,133.30,71.52,204.82
2766,479,23,2017-05-04,3634,Routine service,148.41,71.52,219.93
2767,479,8,2017-09-19,7958,Routine service,136.92,78.24,215.16
2768,479,26,2018-04-12,14381,Routine service,86.94,79.20,166.14
2769,479,2,2018-10-12,20114,Routine service,179.63,61.92,241.55
2770,479,,2022-02-08,58182,Oil and filter change,66.31,38.88,105.19
2771,479,,2022-03-26,59623,Oil and filter change,53.71,36.96,90.67
2772,479,24,2022-08-06,63790,Oil and filter change,60.20,39.36,99.56
2773,479,4,2024-12-27,91174,Timing belt replacement,450.48,209.76,660.24
2774,479,,2025-04-22,94809,Air conditioning service,108.41,52.80,161.21
2775,480,21,2022-05-23,24194,Oil and filter change,64.78,45.12,109.90
2776,480,27,2022-07-31,27009,Bodywork repair,453.90,301.44,755.34
2777,480,9,2022-11-01,30803,Routine service,155.32,71.52,226.84
2778,480,1,2024-09-09,58465,Routine service,82.69,84.96,167.65
2779,480,,2024-09-12,59298,Tyre replacement,165.44,60.00,225.44
2780,480,,2025-01-18,63810,Oil and filter change,80.92,45.60,126.52
2781,481,27,2018-02-13,668,Oil and filter change,81.29,48.00,129.29
2782,481,1,2018-07-16,5313,Routine service,144.51,79.68,224.19
2783,481,2,2019-12-20,22023,Oil and filter change,45.81,42.72,88.53
2784,481,11,2020-11-23,32874,Oil and filter change,48.83,33.60,82.43
2785,481,,2023-05-19,61908,Routine service,104.17,72.96,177.13
2786,481,,2024-06-17,74552,Routine service,75.58,83.52,159.10
2787,481,30,2024-09-07,77176,Tyre replacement,212.91,48.48,261.39
2788,482,25,2021-03-25,27308,Timing belt replacement,450.07,226.08,676.15
2789,482,2,2021-07-15,33816,Brake replacement,236.93,117.12,354.05
2790,482,14,2023-07-04,75593,Routine service,142.53,84.48,227.01
2791,482,11,2024-02-24,89247,Routine service,164.08,77.28,241.36
2792,482,,2024-06-06,95232,Routine service,132.44,72.00,204.44
2793,482,14,2025-05-20,115452,Brake replacement,132.41,107.52,239.93
2794,483,26,2024-04-04,12748,Suspension repair,237.11,162.24,399.35
2795,483,7,2024-10-12,19973,Oil and filter change,58.49,32.64,91.13
2796,483,22,2025-06-09,29052,Routine service,61.86,76.80,138.66
2797,484,25,2013-07-27,7980,Routine service,84.42,63.84,148.26
2798,484,23,2014-03-14,12077,Routine service,138.42,69.12,207.54
2799,484,30,2015-02-04,17903,Brake replacement,119.98,88.80,208.78
2800,484,,2015-08-19,21394,Oil and filter change,69.69,33.60,103.29
2801,484,,2016-04-04,25474,Routine service,157.73,68.64,226.37
2802,484,28,2017-02-09,31014,Routine service,136.80,63.36,200.16
2803,484,,2018-01-27,37284,Tyre replacement,543.05,54.24,597.29
2804,484,,2018-07-02,40063,Tyre replacement,487.24,53.28,540.52
2805,484,,2019-01-01,43323,Brake replacement,289.36,118.08,407.44
2806,484,19,2020-04-24,51856,Air conditioning service,79.84,56.16,136.00
2807,484,10,2021-05-05,58554,Tyre replacement,323.21,48.96,372.17
2808,484,1,2022-10-20,68049,Oil and filter change,74.92,33.12,108.04
2809,484,,2024-02-09,76547,Battery replacement,143.79,28.80,172.59
2810,484,,2024-08-11,79825,Oil and filter change,55.86,37.44,93.30
