id,vehicle_id,inspection_date,result,defects,mileage_km,next_due,station_code
2301,1305,2024-09-09,favourable,,84729,2026-09-09,ITV-5651
2302,1306,2020-01-14,favourable,,29739,2022-01-13,ITV-7065
2303,1306,2022-01-13,favourable,,44609,2024-01-13,ITV-6329
2304,1306,2024-01-14,negative,Emissions above limit,59479,2026-01-13,ITV-0049
2305,1308,2020-08-24,unfavourable,Seat belt retractor faulty,56484,2022-08-24,ITV-3767
2306,1308,2022-08-24,negative,Worn front tyre below 1.6mm,84727,2024-08-23,ITV-9645
2307,1308,2024-08-24,negative,Windscreen chip in swept area,112969,2026-08-24,ITV-6987
2308,1310,2025-03-07,favourable,,44848,2027-03-07,ITV-7414
2309,1314,2018-07-30,unfavourable,Worn front tyre below 1.6mm,38385,2020-07-29,ITV-6644
2310,1314,2020-07-29,favourable,,57578,2022-07-29,ITV-5868
2311,1314,2022-07-30,favourable,,76771,2024-07-29,ITV-8983
2312,1314,2024-07-29,favourable,,95964,2025-07-29,ITV-1169
2313,1318,2017-06-12,favourable,,38388,2019-06-12,ITV-8596
2314,1318,2019-06-12,favourable,,57583,2021-06-11,ITV-4594
2315,1318,2021-06-12,unfavourable,Emissions above limit,76777,2023-06-12,ITV-2332
2316,1318,2023-06-12,favourable,,95971,2024-06-11,ITV-9573
2317,1318,2024-06-11,unfavourable,Number plate light inoperative,105568,2025-06-11,ITV-9543
2318,1318,2025-06-12,favourable,,115166,2026-06-12,ITV-0652
2319,1319,2019-05-27,favourable,,60584,2021-05-26,ITV-5628
2320,1319,2021-05-26,unfavourable,Emissions above limit,90876,2023-05-26,ITV-2312
2321,1319,2023-05-27,unfavourable,Faulty dipped beam alignment,121168,2025-05-26,ITV-6446
2322,1319,2025-05-26,favourable,,151460,2026-05-26,ITV-1872
2323,1320,2020-01-06,favourable,,39743,2022-01-05,ITV-2806
2324,1320,2022-01-05,favourable,,59615,2024-01-05,ITV-7849
2325,1320,2024-01-06,favourable,,79487,2026-01-05,ITV-8007
2326,1321,2017-08-27,unfavourable,Number plate light inoperative,46556,2019-08-27,ITV-0980
2327,1321,2019-08-27,favourable,,69835,2021-08-26,ITV-3752
2328,1321,2021-08-27,unfavourable,Handbrake efficiency below threshold,93113,2023-08-27,ITV-8651
2329,1321,2023-08-27,favourable,,116391,2024-08-26,ITV-3594
2330,1321,2024-08-26,unfavourable,Rear shock absorber leaking,128031,2025-08-26,ITV-8047
2331,1323,2022-02-12,unfavourable,Emissions above limit,43214,2024-02-12,ITV-1814
2332,1323,2024-02-12,favourable,,64821,2026-02-11,ITV-0726
2333,1325,2020-04-16,favourable,,89362,2022-04-16,ITV-6824
2334,1325,2022-04-16,favourable,,134043,2024-04-15,ITV-1805
2335,1325,2024-04-16,unfavourable,Seat belt retractor faulty,178724,2026-04-16,ITV-5284
2336,1330,2015-12-31,favourable,,49813,2017-12-30,ITV-6977
2337,1330,2017-12-30,favourable,,74719,2019-12-30,ITV-2059
2338,1330,2019-12-31,favourable,,99626,2021-12-30,ITV-7695
2339,1330,2021-12-30,unfavourable,Excessive steering play,124533,2022-12-30,ITV-5181
2340,1330,2022-12-30,favourable,,136986,2023-12-30,ITV-1359
2341,1330,2023-12-31,unfavourable,Excessive steering play,149439,2024-12-30,ITV-5909
2342,1330,2024-12-30,favourable,,161893,2025-12-30,ITV-6211
2343,1332,2018-01-16,favourable,,49258,2020-01-16,ITV-5061
2344,1332,2020-01-16,favourable,,73887,2022-01-15,ITV-2962
2345,1332,2022-01-16,favourable,,98516,2024-01-16,ITV-4964
2346,1332,2024-01-16,favourable,,123145,2025-01-15,ITV-6097
2347,1332,2025-01-15,favourable,,135459,2026-01-15,ITV-6256
2348,1333,2016-11-23,unfavourable,Excessive brake imbalance,62224,2018-11-23,ITV-4497
2349,1333,2018-11-23,favourable,,93337,2020-11-22,ITV-8059
2350,1333,2020-11-23,favourable,,124449,2022-11-23,ITV-1780
2351,1333,2022-11-23,favourable,,155562,2023-11-23,ITV-2476
2352,1333,2023-11-23,favourable,,171118,2024-11-22,ITV-7105
2353,1333,2024-11-23,favourable,,186674,2025-11-23,ITV-5662
2354,1335,2017-10-22,favourable,,51265,2019-10-22,ITV-0087
2355,1335,2019-10-22,favourable,,76897,2021-10-21,ITV-7853
2356,1335,2021-10-22,favourable,,102530,2023-10-22,ITV-9175
2357,1335,2023-10-22,favourable,,128162,2024-10-21,ITV-7413
2358,1335,2024-10-21,favourable,,140978,2025-10-21,ITV-7538
2359,1336,2022-01-08,favourable,,32185,2024-01-08,ITV-0822
2360,1336,2024-01-08,favourable,,48278,2026-01-07,ITV-4656
2361,1338,2016-10-05,favourable,,47466,2018-10-05,ITV-8321
2362,1338,2018-10-05,favourable,,71199,2020-10-04,ITV-9035
2363,1338,2020-10-05,negative,Windscreen chip in swept area,94932,2022-10-05,ITV-8679
2364,1338,2022-10-05,favourable,,118665,2023-10-05,ITV-1914
2365,1338,2023-10-05,unfavourable,Number plate light inoperative,130532,2024-10-04,ITV-6810
2366,1338,2024-10-05,favourable,,142398,2025-10-05,ITV-9703
2367,1340,2023-08-15,unfavourable,Faulty dipped beam alignment,52013,2025-08-14,ITV-2169
2368,1342,2020-10-18,favourable,,34448,2022-10-18,ITV-2605
2369,1342,2022-10-18,favourable,,51673,2024-10-17,ITV-4958
2370,1342,2024-10-18,favourable,,68897,2026-10-18,ITV-1760
2371,1343,2025-02-23,favourable,,96861,2027-02-23,ITV-5411
2372,1345,2021-10-31,unfavourable,Number plate light inoperative,38667,2023-10-31,ITV-4894
2373,1345,2023-10-31,favourable,,58000,2025-10-30,ITV-1644
2374,1347,2025-01-16,favourable,,55418,2027-01-16,ITV-6167
2375,1348,2015-06-25,favourable,,49066,2017-06-24,ITV-8650
2376,1348,2017-06-24,unfavourable,Corroded exhaust mounting,73599,2019-06-24,ITV-1217
2377,1348,2019-06-25,unfavourable,Worn front tyre below 1.6mm,98132,2021-06-24,ITV-5734
2378,1348,2021-06-24,favourable,,122665,2022-06-24,ITV-2739
2379,1348,2022-06-24,favourable,,134931,2023-06-24,ITV-1644
2380,1348,2023-06-25,favourable,,147198,2024-06-24,ITV-6544
2381,1348,2024-06-24,favourable,,159464,2025-06-24,ITV-2937
2382,1348,2025-06-24,favourable,,171731,2026-06-24,ITV-7836
2383,1349,2025-06-14,favourable,,55379,2027-06-14,ITV-8048
2384,1354,2018-09-25,favourable,,75980,2020-09-24,ITV-2992
2385,1354,2020-09-24,favourable,,113970,2022-09-24,ITV-7767
2386,1354,2022-09-25,unfavourable,Seat belt retractor faulty,151960,2024-09-24,ITV-0391
2387,1354,2024-09-24,unfavourable,Emissions above limit,189950,2025-09-24,ITV-8532
2388,1355,2024-11-15,favourable,,27499,2026-11-15,ITV-7699
2389,1357,2019-05-21,favourable,,67543,2021-05-20,ITV-1051
2390,1357,2021-05-20,favourable,,101315,2023-05-20,ITV-5439
2391,1357,2023-05-21,favourable,,135086,2025-05-20,ITV-1447
2392,1357,2025-05-20,favourable,,168858,2026-05-20,ITV-7601
2393,1358,2016-08-08,favourable,,70354,2018-08-08,ITV-6258
2394,1358,2018-08-08,unfavourable,Rear shock absorber leaking,105531,2020-08-07,ITV-1440
2395,1358,2020-08-08,favourable,,140708,2022-08-08,ITV-4051
2396,1358,2022-08-08,unfavourable,Excessive steering play,175885,2023-08-08,ITV-4178
2397,1358,2023-08-08,negative,Seat belt retractor faulty,193473,2024-08-07,ITV-0642
2398,1358,2024-08-08,favourable,,211062,2025-08-08,ITV-1552
2399,1359,2025-05-05,favourable,,73569,2027-05-05,ITV-6299
2400,1360,2020-01-15,unfavourable,Number plate light inoperative,40951,2022-01-14,ITV-6096
2401,1360,2022-01-14,favourable,,61426,2024-01-14,ITV-8689
2402,1360,2024-01-15,favourable,,81902,2026-01-14,ITV-6886
2403,1361,2014-02-22,favourable,,42497,2016-02-22,ITV-5441
2404,1361,2016-02-22,unfavourable,Number plate light inoperative,63746,2018-02-21,ITV-9346
2405,1361,2018-02-22,unfavourable,Excessive steering play,84995,2020-02-22,ITV-6055
2406,1361,2020-02-22,favourable,,106244,2021-02-21,ITV-7459
2407,1361,2021-02-21,unfavourable,Worn front tyre below 1.6mm,116868,2022-02-21,ITV-6453
2408,1361,2022-02-22,favourable,,127493,2023-02-22,ITV-8731
2409,1361,2023-02-22,unfavourable,Excessive steering play,138117,2024-02-22,ITV-4696
2410,1361,2024-02-22,favourable,,148742,2025-02-21,ITV-4889
2411,1361,2025-02-21,unfavourable,Faulty dipped beam alignment,159366,2026-02-21,ITV-3425
2412,1363,2021-12-05,favourable,,8212,2023-12-05,ITV-1143
2413,1363,2023-12-05,favourable,,12318,2025-12-04,ITV-6711
2414,1364,2016-12-05,favourable,,82470,2018-12-05,ITV-1223
2415,1364,2018-12-05,favourable,,123705,2020-12-04,ITV-9944
2416,1364,2020-12-05,unfavourable,Excessive brake imbalance,164940,2022-12-05,ITV-4031
2417,1364,2022-12-05,favourable,,206175,2023-12-05,ITV-3250
2418,1364,2023-12-05,unfavourable,Faulty dipped beam alignment,226792,2024-12-04,ITV-4703
2419,1364,2024-12-05,favourable,,247410,2025-12-05,ITV-1924
2420,1365,2017-08-12,favourable,,78942,2019-08-12,ITV-4844
2421,1365,2019-08-12,favourable,,118414,2021-08-11,ITV-1197
2422,1365,2021-08-12,favourable,,157885,2023-08-12,ITV-9087
2423,1365,2023-08-12,favourable,,197357,2024-08-11,ITV-7223
2424,1365,2024-08-11,unfavourable,Suspension bush play,217092,2025-08-11,ITV-0822
2425,1367,2022-11-25,unfavourable,Rear shock absorber leaking,55036,2024-11-24,ITV-1557
2426,1367,2024-11-24,favourable,,82554,2026-11-24,ITV-3821
2427,1368,2024-02-18,favourable,,82015,2026-02-17,ITV-9239
2428,1369,2018-09-22,favourable,,75982,2020-09-21,ITV-8086
2429,1369,2020-09-21,favourable,,113973,2022-09-21,ITV-3827
2430,1369,2022-09-22,favourable,,151964,2024-09-21,ITV-2243
2431,1369,2024-09-21,favourable,,189955,2025-09-21,ITV-0905
2432,1371,2017-03-05,favourable,,45261,2019-03-05,ITV-8814
2433,1371,2019-03-05,unfavourable,Worn front tyre below 1.6mm,67891,2021-03-04,ITV-5691
2434,1371,2021-03-05,favourable,,90522,2023-03-05,ITV-6459
2435,1371,2023-03-05,unfavourable,Corroded exhaust mounting,113152,2024-03-04,ITV-7442
2436,1371,2024-03-04,negative,Rear shock absorber leaking,124468,2025-03-04,ITV-1038
2437,1371,2025-03-05,unfavourable,Number plate light inoperative,135783,2026-03-05,ITV-0580
2438,1372,2021-06-28,favourable,,82780,2023-06-28,ITV-1544
2439,1372,2023-06-28,favourable,,124170,2025-06-27,ITV-1419
2440,1372,2025-06-28,favourable,,165560,2027-06-28,ITV-4144
2441,1374,2014-01-18,favourable,,61083,2016-01-18,ITV-1341
2442,1374,2016-01-18,favourable,,91625,2018-01-17,ITV-5584
2443,1374,2018-01-18,unfavourable,Windscreen chip in swept area,122166,2020-01-18,ITV-0047
2444,1374,2020-01-18,favourable,,152708,2021-01-17,ITV-9064
2445,1374,2021-01-17,favourable,,167979,2022-01-17,ITV-3957
2446,1374,2022-01-18,favourable,,183250,2023-01-18,ITV-7566
2447,1374,2023-01-18,unfavourable,Worn front tyre below 1.6mm,198520,2024-01-18,ITV-4614
2448,1374,2024-01-18,favourable,,213791,2025-01-17,ITV-3988
2449,1374,2025-01-17,favourable,,229062,2026-01-17,ITV-7993
2450,1377,2018-05-31,favourable,,38590,2020-05-30,ITV-8109
2451,1377,2020-05-30,favourable,,57886,2022-05-30,ITV-2659
2452,1377,2022-05-31,unfavourable,Faulty dipped beam alignment,77181,2024-05-30,ITV-6165
2453,1377,2024-05-30,favourable,,96477,2025-05-30,ITV-6260
2454,1377,2025-05-30,unfavourable,Rear shock absorber leaking,106124,2026-05-30,ITV-2081
2455,1378,2021-03-27,unfavourable,Emissions above limit,73117,2023-03-27,ITV-5561
2456,1378,2023-03-27,favourable,,109675,2025-03-26,ITV-4321
2457,1378,2025-03-27,favourable,,146234,2027-03-27,ITV-8414
2458,1381,2020-04-03,favourable,,36978,2022-04-03,ITV-0799
2459,1381,2022-04-03,favourable,,55467,2024-04-02,ITV-0125
2460,1381,2024-04-03,favourable,,73956,2026-04-03,ITV-3854
2461,1384,2018-09-18,favourable,,67679,2020-09-17,ITV-2503
2462,1384,2020-09-17,negative,Emissions above limit,101519,2022-09-17,ITV-8168
2463,1384,2022-09-18,favourable,,135358,2024-09-17,ITV-0384
2464,1384,2024-09-17,favourable,,169198,2025-09-17,ITV-0955
2465,1387,2023-10-18,favourable,,69662,2025-10-17,ITV-5103
2466,1388,2023-09-18,favourable,,40909,2025-09-17,ITV-2110
2467,1390,2021-08-24,unfavourable,Handbrake efficiency below threshold,64323,2023-08-24,ITV-2919
2468,1390,2023-08-24,favourable,,96485,2025-08-23,ITV-7151
2469,1392,2017-11-21,unfavourable,Faulty dipped beam alignment,50071,2019-11-21,ITV-5623
2470,1392,2019-11-21,favourable,,75107,2021-11-20,ITV-9591
2471,1392,2021-11-21,negative,Corroded exhaust mounting,100143,2023-11-21,ITV-5724
2472,1392,2023-11-21,favourable,,125179,2024-11-20,ITV-6795
2473,1392,2024-11-20,favourable,,137697,2025-11-20,ITV-3832
2474,1393,2024-04-25,unfavourable,Windscreen chip in swept area,80466,2026-04-25,ITV-7704
2475,1398,2023-05-28,favourable,,51368,2025-05-27,ITV-6618
2476,1398,2025-05-27,favourable,,77053,2027-05-27,ITV-3042
2477,1400,2022-01-07,favourable,,62781,2024-01-07,ITV-4789
2478,1400,2024-01-07,favourable,,94171,2026-01-06,ITV-0947
2479,1402,2020-05-20,negative,Seat belt retractor faulty,55629,2022-05-20,ITV-3714
2480,1402,2022-05-20,favourable,,83443,2024-05-19,ITV-7692
2481,1402,2024-05-20,favourable,,111258,2026-05-20,ITV-2328
2482,1404,2019-09-05,favourable,,89789,2021-09-04,ITV-5138
2483,1404,2021-09-04,unfavourable,Handbrake efficiency below threshold,134683,2023-09-04,ITV-4683
2484,1404,2023-09-05,favourable,,179578,2025-09-04,ITV-5573
2485,1407,2023-07-16,favourable,,40151,2025-07-15,ITV-6072
2486,1408,2016-08-14,favourable,,35079,2018-08-14,ITV-1424
2487,1408,2018-08-14,unfavourable,Number plate light inoperative,52619,2020-08-13,ITV-9737
2488,1408,2020-08-14,favourable,,70159,2022-08-14,ITV-4637
2489,1408,2022-08-14,favourable,,87698,2023-08-14,ITV-1357
2490,1408,2023-08-14,favourable,,96468,2024-08-13,ITV-8047
2491,1408,2024-08-14,unfavourable,Emissions above limit,105238,2025-08-14,ITV-3328
2492,1414,2022-07-18,favourable,,73709,2024-07-17,ITV-1612
2493,1414,2024-07-17,favourable,,110564,2026-07-17,ITV-5567
2494,1416,2025-06-19,favourable,,7999,2027-06-19,ITV-1300
2495,1417,2023-07-18,favourable,,38335,2025-07-17,ITV-6499
2496,1419,2019-10-24,unfavourable,Emissions above limit,60004,2021-10-23,ITV-5794
2497,1419,2021-10-23,favourable,,90007,2023-10-23,ITV-6756
2498,1419,2023-10-24,favourable,,120009,2025-10-23,ITV-7541
2499,1424,2020-03-07,favourable,,68510,2022-03-07,ITV-4109
2500,1424,2022-03-07,favourable,,102765,2024-03-06,ITV-7663
